,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,CryptoSlate,"Texas, New Jersey, Alabama and other US states have launched an investigation into Celsius Network","The move by Celsius Network (CEL) to block consumer withdrawals is being looked at by several US jurisdictions, including the states of Texas, New Jersey, and Alabama. (Read More...)",56.400000000000006,50.28409090909091,2.274543046951294,27.98,60.60606060606061,0.02689063549041748,2022-06-17
1,CoinGape,"More Troubles For Struggling Celsius ($CEL), Major Investors Might Not Assist A Comeback","Celsius Network LLC, embattled crypto lending firm, is likely to fight its financial battles alone as multiple reports reaching WSJ suggest the loan company would probably not get any funding from two of its biggest investors. CDPQ and Westcap Group led a $400 million Series B for Celsius Quebec-... (Read More...)",12.630000000000003,64.0625,0.07560849189758301,17.015,53.0,0.04915595054626465,2022-06-17
2,Crypto Daily,Draper Dragon says MachineFi empowers users to own the trillion-dollar machine economy,"Draper Dragon, founded by Tim Draper, Andy Tang, Bobby Chao and Larry Li, said that IoTeX's new MachineFi paradigm provides an answer to the question of who is going to own the trillions of dollar value in the future machine economy. “MachineFi allows machine resources and intelligence to be fina... (Read More...)",50.0,80.0,92.92999505996704,83.525,65.45454545454545,99.90299642086029,2022-06-17
3,CryptoPotato,"‘Demonic’ Vulnerability Affecting Crypto Wallets Patched by Metamask, Brave, Phantom",Several crypto wallet providers said they have fixed a little-known issue that has been threatening certain users for over a year. (Read More...),68.06,90.0,0.1081615686416626,34.089999999999996,60.17857142857142,24.44539964199066,2022-06-17
4,BeInCrypto,Celsius Hires Citigroup Bank as Advisors to Find Solutions,"Celsius has hired Citigroup in an ""advisory capacity."" Celsius (CEL) was one of the most affected cryptocurrencies in the May market crash. It continues to plummet in June following a large sell-off by whales. (Read More...)",58.894999999999996,50.0,0.029844045639038086,22.185,65.17857142857143,0.06839334964752197,2022-06-17
5,CryptoSlate,TronDAO to initiate a 3 billion withdrawal to guard TRX’s value,TronDAO announced it would be withdrawing another 3 billion TRX from a CeFi and DeFi lending platform. (Read More...),68.06,50.0,0.11224448680877686,50.0,75.0,0.08390843868255615,2022-06-17
6,Bitcoin.com,"Crypto Payments Possible if They Don’t Penetrate Russia’s Financial System, Central Bank Says","Cryptocurrencies can be used for international payments if they don’t penetrate the Russian financial system, the head of Bank of Russia has stated. The governor also insisted that the digital assets should not be traded on platforms operating inside the country. Bank of Russia Chair Ready to Acc... (Read More...)",50.0,50.0,1.2294590473175049,74.695,55.833333333333336,1.1433809995651245,2022-06-17
7,CryptoBriefing,Elon Musk Hints at Crypto Plans in First Twitter Meeting,"Elon Musk held his first full meeting with Twitter employees on Thursday. There, he discussed his plans for cryptocurrency and other changes following his planned takeover of the social network.... (Read More...)",50.0,62.5,85.11689603328705,50.0,58.40277777777778,5.834475159645081,2022-06-17
8,Bitcoin.com,Metaverse Project GensoKishi Online Holds 2nd NFT Auction,"PRESS RELEASE. GensoKishi, a new fantasy world economy with blockchain technology by incorporating elements of NFT and GameFi on the Metaverse is pleased to announce its 2nd commemorative NFT Auction to be held from June 15th, 2022 at 18:00 (UTC+8) to June 22nd, 2022 at 17:59 (UTC+8) ! The 2nd ro... (Read More...)",50.0,50.0,99.14461970329285,74.63,61.36363636363637,99.95117783546448,2022-06-17
9,Bitcoinist,Public Bitcoin Miners Struggle To Keep Up With Difficulty As BTC Production Declines,The recent decline in the price of bitcoin is not the only thing that those in the space have had to deal with. It has spilled into other important aspects of the community such as mining. Public and private miners have been having a hard run of it lately with their cash flow plummeting due […] (Read More...),21.405,50.0,0.013968348503112793,55.135,50.265151515151516,0.2086430788040161,2022-06-17
10,crypto.news,Metamask Fixes Bug Enabling Hackers to Extract Seed Phrases from Web Extensions Versions 10.11.3 and Above,"Security experts from Halborn have found an example where a user’s seed phrase of web-based wallet extensions like Metamask was left unencrypted. However, the instance only puts those using the Metamask extension versions below 10.11.3. Some Wallet Extensions Pose a… (Read More...)",50.0,50.0,0.9865790605545044,79.97000000000001,58.333333333333336,0.1296907663345337,2022-06-17
11,Brave New Coin,Authentium announce strategic partnership with Meta Entertainment World,"Authentium, a supply chain solution, has signed a global strategic partnership with Meta Entertainment World, a metaverse and Web3 company. (Read More...)",71.075,50.0,99.71726834774017,81.245,62.5,99.73234832286835,2022-06-17
12,Decrypt,"Panana’s President Vetoes Law That Would Have Regulated Bitcoin, Legalized DAOs",The bill will now go back to the country’s National Assembly for debate. (Read More...),50.0,50.0,0.04076063632965088,50.0,62.5,0.6717681884765625,2022-06-17
13,Blockworks,Finblox Imposes Withdrawal Limit Amid 3AC’s Uncertainty,"The crypto staking and yield generation platform imposed a $1,500 monthly withdrawal limit and paused reward distribution The post Finblox Imposes Withdrawal Limit Amid 3AC’s Uncertainty appeared first on Blockworks. (Read More...)",29.905000000000005,50.0,0.9790778160095215,60.114999999999995,68.75,0.09016692638397217,2022-06-17
14,Decrypt,"Solana’s New Gas Fees Won’t Make the Network 'Expensive,' Says Co-Founder","Solana’s new fee structure could lead to “gas wars” for big NFT drops, but it won’t cause fees to rise across the entire network like on Ethereum. (Read More...)",50.0,40.90909090909091,98.98228943347931,75.115,57.95454545454546,96.80189192295074,2022-06-17
15,BeInCrypto,Elon Musk is Sued for “Ponzi” Scheme with Dogecoin,Elon Musk is currently being sued by billionaire Investor Keith Johnson. Also in the firing line are Musk’s companies SpaceX and Tesla. (Read More...),50.0,50.0,0.2666592597961426,32.99999999999999,62.5,0.164070725440979,2022-06-17
16,CryptoPotato,Industry Experts Remain Unfazed by 70% Crypto Market Crash,"Crypto markets have halted their free-fall but it could be just a quick breather before another leg down. Industry experts remain unfazed, however. (Read More...)",29.905000000000005,50.0,0.03522634506225586,50.0,61.29629629629629,2.4396181106567383,2022-06-17
17,The Daily Hodl,"Bitcoin (BTC) Approaching Level That Historically Acts As Cycle Bottom, Says Top Analyst","A popular crypto analyst says Bitcoin (BTC) may need to move further below an important moving average (MA) before hitting its cycle bottom. Pseudonymous trader Rekt Capital tells his 316,000 Twitter followers Bitcoin crossed its 200-week moving average for the first time since March 2020. Explai... (Read More...)",60.114999999999995,58.333333333333336,0.6398171186447144,77.86999999999999,60.357142857142854,0.006848573684692383,2022-06-17
18,The Daily Hodl,USD Coin (USDC) Issuer Circle Announces Launch of New Euro-Pegged Stablecoin,"USD Coin (USDC) issuer Circle is revealing the launch of a new Euro-pegged stablecoin at the end of the month. In a new company blog post, Circle announced Euro Coin (EUROC) will launch on June 30th on the leading smart contract platform Ethereum (ETH). Circle says the EUROC stablecoin will be 10... (Read More...)",50.0,56.81818181818181,99.0949809551239,70.095,62.33766233766234,13.597038388252258,2022-06-17
