,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,CryptoPotato,Sequoia Capital Launches Two New Funds to Expand Web3 Investment,"The new funds are the largest for any investor and come at a time when the global traditional finance, as well as the crypto market, faces a severe crisis. (Read More...)",65.91,56.81818181818181,85.78197658061981,15.960000000000003,57.95454545454546,14.713093638420105,2022-06-15
1,CryptoSlate,DAO votes to give $5M seed money back to YGG openly breaking contract,"In May, the Merit Circle DAO voted in favor of a proposal to remove one of its seed investors and return their initial investment. (Read More...)",50.0,50.0,0.09531080722808838,83.525,62.5,0.022801756858825684,2022-06-15
2,BeInCrypto,Crypto Chaos Allowing Some to Rake in Billions of Dollars — Here’s How,"Since the start of the crypto winter, investors have lost trillions of dollars but one breed of investors has found a way to profit from the bearish sentiments (Read More...)",21.405,50.0,2.813321352005005,74.695,75.0,0.4308551549911499,2022-06-15
3,Bitcoin.com,Bank of England’s Governor Warns About Crypto Amid Bloodbath — ‘Be Prepared to Lose All Your Money’,"The governor of the Bank of England, Andrew Bailey, has reiterated his warning about cryptocurrency investing after U.S. crypto lender Celsius abruptly froze withdrawals. He stressed that investors should be prepared to lose all their money, emphasizing that crypto has no intrinsic value. Bank of... (Read More...)",35.199999999999996,50.0,0.00775456428527832,17.015,59.375,0.06313621997833252,2022-06-15
4,Decrypt,"What Happened to Cool Cats? The Rise, Fall, and Future of the Ethereum NFTs",The collection’s CEO left after just three months and its average price is down 96% from its all-time high—despite signing with Hollywood mega-agency CAA. (Read More...),65.91,58.75,0.2336561679840088,50.0,52.43055555555556,0.09392201900482178,2022-06-15
5,NewsBTC,Exchange Inflows Ramp Up As Crypto Investors Clamor To Exit Market,"With the crypto market’s decline, there have been a number of things that have changed drastically in the space. Mostly, investors have been rushing to get out of the market before the crash takes more of their funds. What this has led to has been a significant increase in the number of cryptocur... (Read More...)",50.0,50.0,0.15310049057006836,62.5,73.4375,16.47765338420868,2022-06-15
6,CryptoGlobe,"Shiba Inu Price Drop Is a ‘Huge Opportunity’ to Burn $SHIB, Burners Say","The Shiba Inu ($SHIB) community has been rallying to burn more tokens amid the recent cryptocurrency market downturn, as it’s seen as a “huge opportunity” to reduce the meme-inspired cryptocurrency’s circulating supply. Shiba Inu’s price has dropped 90% from its all-time high seen late last year,... (Read More...)",36.34,70.0,0.06913542747497559,50.0,59.0,0.7907062768936157,2022-06-15
7,AMBCrypto,Strongest hands being purged from BTC? Here’s everything ‘on-chain’,"The cryptocurrency market continues to suffer market-wide liquidations amounting to millions. Bitcoin [BTC], the largest crypto by market cap, was changing wallets at the $22k mark as it suffered a 6.44% correction over the last day. But the situation might be getting worse. A majority of macro i... (Read More...)",72.02,50.0,11.439621448516846,9.120000000000001,51.66666666666666,0.0026345252990722656,2022-06-15
8,Feed - Cryptopotato.Com,"We Bought More Bitcoin and Ethereum During the Crash, Says Anthony Scaramucci",The American financier said some crypto gems could survive through the crypto winter as Amazon did after the tech stock bloodbath in 2000. (Read More...),29.905000000000005,75.0,20.660120248794556,58.894999999999996,62.5,89.39376771450043,2022-06-15
9,Cointelegraph,Ethereum price falls below $1.1K and data suggests the bottom is still a ways away,"ETH price has stalled around the $1,100 level, but several data points suggest the altcoin’s sell-off is far from complete. (Read More...)",50.0,50.0,0.02436041831970215,44.865,58.75,1.360294222831726,2022-06-15
