,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Crypto News Archives | CryptoPotato,This is When Binance Japan Will Officially Launch,Binance Japan will start providing services after June 2023 as customers will be required to pass verification requirements before joining.,50.0,50.0,98.55290055274963,50.0,50.0,86.86064183712006,2023-04-28
1,AMBCrypto,Assessing the state of Aave and Compound after a year of ups and downs,"After a challenging year, Aave and Compound experienced a decrease in deposits and users. However, their highly anticipated V3 releases are showin...",50.0,50.0,94.99252438545227,57.655,74.33333333333333,77.85413563251495,2023-04-28
2,Cryptopolitan,Venmo to introduce fiat-to-crypto payments in May,"Beginning in May, Venmo users will be able to purchase and send cryptocurrencies to other users and external wallets, according to an announcement...",50.0,50.0,4.028359055519104,50.0,56.25,5.330875515937805,2023-04-28
3,NewsBTC,"Ripple’s Q1 Report Shows That Investors Are Still Bullish On XRP, Here’s Why",Ripple is a cryptocurrency firm that has been on the radar of United States regulators for years and its native token XRP has suffered greatly for...,50.0,50.0,0.30170977115631104,44.865,65.0,0.02054274082183838,2023-04-28
4,Cryptopolitan,Shanghai Cooperation Organization shifts from US dollar dominance to member currencies,The Shanghai Cooperation Organization (SCO) plans to abandon the US dollar in favor of member countries&#8217; national currencies for mutual paym...,60.114999999999995,50.0,23.035037517547607,47.42,50.0,0.062149763107299805,2023-04-28
5,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",Edward Snowden: Researchers Should Train AI to Be ‘Better Than Us’,"The former NSA whistleblower shared his hopes that AI’s intelligence could exceed that of humans and ultimately benefit humanity, despite fears th...",50.0,75.0,11.286002397537231,95.61999999999999,50.0,19.914516806602478,2023-04-28
6,Cryptonews,Ethereum (ETH) Price Set to Roar as These Two Key Deflationary Tailwinds Pick Up,"Ethereum. Source: AdobePost-&ldquo;shapella&rdquo; upgrade optimism that briefly lifted the Ether (ETH) price to 11-month highs in the mid-$2,150s...",50.0,50.0,75.34505128860474,77.115,50.0,12.147265672683716,2023-04-28
7,Crypto News Archives | CryptoPotato,AI Can Become Better Than Humans: Edward Snowden (Consensus 2023 LIVE),"Former NSA contractor Edward Snowden spoke at Consensus 2023 regarding the latest developments in artificial intelligence, and how it could be lev...",72.02,65.9090909090909,98.65508675575256,73.83500000000001,48.333333333333336,98.44167530536652,2023-04-28
8,Cryptonews,"Best Crypto to Buy Now 28 April – Cronos, Render, Internet Computer","As the month of May approaches, the financial world finds itself at the crossroads of several pivotal economic events.The decisions and data emerg...",81.845,100.0,99.99396204948425,50.0,58.75,95.73970139026642,2023-04-28
9,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",U.S. House Will Have Crypto Bill in 2 Months: McHenry,"AUSTIN, Texas – The U.S. House Financial Services Committee and House Agriculture Committee will put together legislation to oversee the crypto se...",50.0,50.0,0.4922211170196533,50.0,50.0,21.774575114250183,2023-04-28
10,AMBCrypto,"Cardano [ADA] ready for a blast off past $0.42, but only if…","The daily timeframe showed the bearish order block at $0.4 was flipped to a bullish breaker block after the breakout past $0.42, and the H4 charts...",59.504999999999995,49.16666666666667,1.0150611400604248,14.984999999999998,43.75,0.0040590763092041016,2023-04-28
11,CryptoSlate,PayPal subsidiary Venmo to introduce cryptocurrency transfers,"Venmo users will soon be able to transfer cryptocurrency, the payment app&#8217;s parent company PayPal said on April 28. That announcement reveal...",50.0,50.0,19.92456316947937,50.0,75.0,1.2293517589569092,2023-04-28
