,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,AMBCrypto,DeFi activity on Ethereum network continues to drop- Here’s why,"According to data from DefiLlama, the total value locked (TVL) for all decentralized finance (DeFi) protocols housed within different chains stood at $59.18 billion. Impacted by the general decline in the cryptocurrency market, the TVL within the DeFi ecosystem has declined by 65%. Built on the E... (Read More...)",36.34,50.0,0.08450150489807129,67.0,56.875,0.21388530731201172,2022-09-06
1,CryptoBriefing,"FTX Pausing Ethereum Deposits and Withdrawals for Merge, Supporting Fork Tokens",Users of leading crypto exchange FTX will not be able to withdraw or deposit any ETH or ERC-20 tokens to the platform for at least 30 minutes while the Ethereum network undergoes two crucial updates this month. FTX has a battle plan for the Merge. The leading crypto exchange announced in a video ... (Read More...),72.02,62.5,7.041072845458984,30.910000000000004,58.75,0.09298920631408691,2022-09-06
2,Crypto Briefing,"FTX Pausing Ethereum Deposits and Withdrawals for Merge, Supporting Fork Tokens",Users of leading crypto exchange FTX will not be able to withdraw or deposit any ETH or ERC-20 tokens to the platform for at least 30 minutes while the Ethereum... (Read More...),72.02,62.5,7.041072845458984,50.0,61.66666666666667,0.16037523746490479,2022-09-06
3,BeInCrypto,Binance Hires Former Brazilian Economy Minister as an Adviser,"Binance, the world’s leading cryptocurrency exchange, is stepping up its hiring game with the latest addition to the team of advisors. The post Binance Hires Former Brazilian Economy Minister as an Adviser appeared first on BeInCrypto. (Read More...)",50.0,50.0,84.9957674741745,50.0,58.5,3.0991196632385254,2022-09-06
4,Bitcoin.com,"Binance to Drop USDC Trading Pairs, Plans to Auto-Convert Specific Stablecoin Balances to BUSD","The world’s largest cryptocurrency trading platform by trade volume, Binance, issued a notice on Monday explaining that the exchange will be removing the stablecoin USDC from the platform’s spot trading pairs list. Binance further details that users holding three types of stablecoins will see the... (Read More...)",36.34,50.0,0.021091103553771973,50.0,62.5,0.01176297664642334,2022-09-06
5,Feed - Cryptopotato.Com,Australian Federal Police Established a Crypto Unit to Target Criminals (Report),The AFP's cryptocurrency unit will encounter bad actors who use digital assets in money laundering and other financial crimes. (Read More...),21.405,50.0,22.877010703086853,28.925,46.75,0.013056397438049316,2022-09-06
6,Bitcoinist,Analyst Warns Of The Elimination Of The Middle Class; Can Bitcoin Help?,"The economic situation of the United States has been getting worse in recent times, recording inflation rates that have not been seen in 40 years. Given this, the Fed obviously have their work cut out for them, and they have reportedly begun taking measures against this. Fed Chair Jerome Powell h... (Read More...)",65.91,50.0,0.49983859062194824,32.99999999999999,53.0,0.002402067184448242,2022-09-06
7,BeInCrypto,Australian Crypto Fraud: Federal Police Tap Forensic Unit to Curb Crims,Australian crypto fraud just got a little harder. Federal Police have launched a new unit to tackle money laundering using cryptocurrencies. The post Australian Crypto Fraud: Federal Police Tap Forensic Unit to Curb Crims appeared first on BeInCrypto. (Read More...),20.705000000000002,50.0,99.18774664402008,10.18,54.2775974025974,76.64480805397034,2022-09-06
8,Bitcoinist,Increasing Crypto Crimes Forced Australia To Set Up Dedicated Police Unit,"Crypto crimes have become a primary concern since digital assets grew up in recent years. Seeing the current market volatility and risks involved in cryptocurrencies, U.S. Fed has adopted a hawkish approach to fighting market inflation. On the other hand, Australia is attempting to deal with the ... (Read More...)",50.0,35.0,0.2615243196487427,53.86,56.458333333333336,81.72647058963776,2022-09-06
9,NullTX,"Trading Is Still Sideways as the Price of Bitcoin Oscillates at $19,000 While Ethereum Dares to Push Over $1,600","With minimal movement in the price of Bitcoin, cryptocurrency markets maintain their sideways trading patterns, while Ethereum continues to hold around the high $1,500 range. The fact that the market valuation of all cryptocurrencies is still less than $1 trillion indicates that the bears are sti... (Read More...)",50.0,50.0,0.05214214324951172,50.0,54.91666666666667,1.5454769134521484,2022-09-06
10,The Daily Hodl,"Macro Guru Lyn Alden Says Bitcoin Is the World’s Best Ledger, Calls BTC a Marvelous Tech Revolution – Here’s Why","Macro strategist Lyn Alden says that in a global economy underpinned by an inflationary system, Bitcoin (BTC) stands as world’s best ledger. In a new interview with Bitcoin proponent Peter McCormack, Alden says BTC is the ideal solution for the problems of the current monetary system. “One proble... (Read More...)",92.21,100.0,99.85661506652832,90.10000000000001,71.13636363636363,99.34153258800507,2022-09-06
11,The Daily Hodl,UK Elects Crypto-Friendly Prime Minister Who Said Country Should Embrace Blockchain and Digital Assets,"The United Kingdom has elected a new prime minister whose past comments suggest that she is pro-crypto and blockchain technology. Liz Truss, representing the UK’s Conservative Party, is expected to take over following current PM Boris Johnson’s planned resignation on September 6th. In 2018, Liz T... (Read More...)",72.94,50.0,5.2690207958221436,75.53,52.38636363636364,5.795502662658691,2022-09-06
12,Cointelegraph,Ethereum gone wrong? Here are 3 signs to keep an eye on during the Merge,The Ethereum merge is fast approaching and those with assets at stake should keep a close eye on the following data sources. (Read More...),26.165,25.0,97.00099527835846,58.894999999999996,58.75,84.46619808673859,2022-09-06
13,AMBCrypto,What Chainlink [LINK] traders should know before cutting losses,"Chainlink’s 7-day performance was commendable as it considerably outperformed most of the cryptos with higher market capitalization. The token registered more than 13% weekly gains with no red on its chart. At press time, LINK was trading at $7.18 with a market cap of $3,529,540,526. While LINK c... (Read More...)",25.305,20.0,99.90674257278442,52.580000000000005,65.41666666666667,81.83560371398926,2022-09-06
14,Decrypt,Trezor and Wasabi Join Forces To Make Bitcoin More Private,The two projects said they would bring CoinJoin to hardware wallets next year. (Read More...),64.8,62.5,13.775011897087097,50.0,62.5,79.1267603635788,2022-09-06
15,Cointelegraph,Binance to temporarily suspend ETH and WETH deposits and withdrawals ahead of the Merge,The exchange also announced plans to remove $USDC as a tradeable asset from its platform. (Read More...),34.089999999999996,50.0,0.2334386110305786,68.06,75.0,0.00674128532409668,2022-09-06
16,CryptoGlobe,Cardano ($ADA) Market Cap Surges to $17 Billion As Vasil Hard Fork Date is Confirmed,"The total market capitalization of smart contract platform Cardano ($ADA) has surged to briefly surpass the $17 billion mark ahead of the network’s highly-anticipated Vasil hard fork, which is expected to deliver a “massive performance improvement.” According to TradingView data, Cardano’s market... (Read More...)",44.865,52.708333333333336,4.548278450965881,65.91,52.304421768707485,4.516458511352539,2022-09-06
17,Cryptonews,Terra Luna Classic Crypto Price Prediction 2022 - Will LUNC Reach $0.0005?,Terra Luna Classic (LUNC) has once again gone parabolic today as we see a 42.39% increase in price over the last 24 hours. September could be a huge month for the Terra Luna Classic (LUNC) community as it is rumored that major exchanges such as Binance and Kucoin may support the token swap burn w... (Read More...),51.29,58.333333333333336,17.49623417854309,87.14999999999999,59.25595238095238,0.026723742485046387,2022-09-06
18,CoinTelegraph,Bitcoiner sentenced to federal prison warns users involved in OTC trading,"""I'm just a regular Bitcoiner caught in the crosshairs,"" claimed Mark Alexander Hopkins, also known as Rizzn, prior to serving his prison sentence. (Read More...)",20.705000000000002,50.0,0.19817054271697998,27.060000000000002,58.333333333333336,0.027576088905334473,2022-09-06
19,CryptoBriefing,Netflix Will Likely Ban Crypto Advertisements: Report,"Netflix likely plans to ban cryptocurrency-related advertisements when it introduces its ad-supported service later this year. Netflix is reportedly weighing a ban on crypto advertisements.According to a September 5 report from The Sydney Morning Herald that cites local media sources, Netflix has... (Read More...)",22.13,50.0,0.019791722297668457,9.899999999999999,56.25,0.06743371486663818,2022-09-06
20,Crypto Briefing,Netflix Will Likely Ban Crypto Advertisements: Report,Netflix likely plans to ban cryptocurrency-related advertisements when it introduces its ad-supported service later this year. Netflix Could Ban Ads Netflix is reportedly weighing a ban on crypto advertisements. According... (Read More...),22.13,50.0,0.019791722297668457,5.214999999999997,58.333333333333336,0.011608004570007324,2022-09-06
21,The Block,"Binance to end support for USDC, two other stablecoins in favor of its own BUSD","Binance is moving to prioritize its own stablecoin, BUSD, over several others on its cryptocurrency exchange. (Read More...)",82.985,61.875,0.007230043411254883,50.0,68.33333333333333,0.6782591342926025,2022-09-06
22,The Block,"Binance to end support for USDC, other stablecoins in favor of its own","Binance is moving to prioritize its own stablecoin, BUSD, over several others on its cryptocurrency exchange. (Read More...)",82.985,61.875,0.008788704872131348,50.0,68.33333333333333,0.6782591342926025,2022-09-06
23,Feed - Cryptopotato.Com,How to Benefit from Ethereum’s Merge: CoinGecko’s Co-Founder Hints,The executive shared some tips on how ETH investors can benefit from the upcoming Merge. (Read More...),72.94,50.0,97.71011471748352,82.985,75.0,1.6449660062789917,2022-09-06
24,Bitcoin.com,"Russia Shuts off Europe’s Main Gas Pipeline Until the West’s Sanctions Are Lifted, Iran Tempts EU With Similar Deal","Russia has seemingly drawn a line in the sand and will not turn on Europe’s main gas pipeline until the “collective West” lifts the financial sanctions against the country. The move follows the Nord Stream 1 pipeline allegedly shutting down for “maintenance,” but reports from Interfax that follow... (Read More...)",50.0,54.166666666666664,6.688064336776733,50.0,54.11111111111111,0.08750259876251221,2022-09-06
25,The Daily Hodl,"Trader Flips Short on Chiliz (CHZ), Makes Forecast for Polygon (MATIC) and One More Large-Cap Altcoin",A closely followed analyst known for timely altcoin calls is updating his outlook on several crypto assets as the markets trade flat. The pseudonymous trader known as Altcoin Sherpa says he’s looking to go short on fan token-focused crypto project Chiliz (CHZ) as the coin forms what he sees as a ... (Read More...),50.0,62.5,0.1315772533416748,72.94,55.93749999999999,0.02091825008392334,2022-09-06
26,BeInCrypto,Renault Partners With the SandBox to Offer Web3 Automotive Experiences,"On Monday, car manufacturer Renault Korea Motors and the Sandbox Metaverse jointly launched a new partnership to underpin the unique digital experiences for their customers by harnessing the power of emerging technologies. The post Renault Partners With the SandBox to Offer Web3 Automotive Experi... (Read More...)",50.0,50.0,98.36616218090057,56.400000000000006,62.64204545454546,99.736487865448,2022-09-06
27,CoinTelegraph,"Crypto miner Poolin pauses BTC and ETH withdrawals, citing 'liquidity problems'","“We will make a snapshot of the remaining BTC and ETH balances on pool on September 6th to work out the balances,"" said Poolin. (Read More...)",29.905000000000005,50.0,0.015425682067871094,50.0,75.0,5.7249873876571655,2022-09-06
28,Cointelegraph,UK regulators target Revolut for 'material misstatement' in audit: Report,"“The auditors are being significantly more challenging now, because they’re getting beaten up by their regulators,” an individual familiar with Revolut's situation reportedly said. (Read More...)",50.0,50.0,0.4208892583847046,38.6,68.75,0.1305907964706421,2022-09-06
29,CryptoSlate,Almost half of Shiba Inu’s initial circulating token supply has been burned,"Since the start of September, 329.8 million Shiba Inu tokens have been burned, according to shiba-burn-tracker dot com. (Read More...)",50.0,45.83333333333333,0.010052323341369629,50.0,75.0,0.0006139278411865234,2022-09-06
30,Decrypt,"Binance Pulling Support of USDC, Converting Several Stablecoins to BUSD",The largest cryptocurrency exchange will consolidate competing assets into its native Binance stablecoin. (Read More...),70.095,50.0,99.78093206882477,58.894999999999996,75.0,98.98969233036041,2022-09-06
31,U.Today,Cardano Coming to World's Biggest DApp Store,Lithuania-based decentralized application store DappRadar has added support for the Cardano blockchain (Read More...),50.0,50.0,88.84027004241943,70.095,75.0,94.7225421667099,2022-09-06
32,NewsBTC,"$500 Million In Bitcoin Shorts Pile In As BTC Price Sits Below $20,000, Will They Get Squeeze?","Bitcoin has experienced a trading session with low volatility as the cryptocurrency moves in a tight range. The cryptocurrency is flirting with a critical support zone at around $19,500 which has been able to hold despite last week’s spike in selling pressure. Related Reading: Old Bitcoin Supply ... (Read More...)",50.0,50.0,0.0018298625946044922,36.34,59.56349206349206,0.0061452388763427734,2022-09-06
33,The Daily Hodl,"One More Big Sell-Off Coming for Bitcoin (BTC), Says Popular Crypto Analyst – Here’s His Target","Widely followed crypto analyst Nicholas Merten says there’s one more big sell-off event on the horizon for Bitcoin (BTC). In a new video update, the host of DataDash tells his 515,000 YouTube subscribers that he sees the king crypto having another meltdown before it finds a strong support level i... (Read More...)",71.075,68.33333333333333,6.5160006284713745,85.92,62.247474747474755,2.0504266023635864,2022-09-06
34,CoinTelegraph,Netflix bans crypto commercials on ad-based streaming service: Report,"Desperate to boost revenues, Netflix announced in July that it would be launching a cheaper subscription tier that features commercials. (Read More...)",50.0,50.0,0.025200843811035156,55.135,47.5,0.05181431770324707,2022-09-06
35,BeInCrypto,Binance Suspends ETH Transactions on Certain Networks Before Phase One of Merge,Crypto exchange Binance suspends deposits and withdrawals for Ether and Wrapped Ether on some popular layer 2 Ethereum networks before the Bellatrix upgrade. The post Binance Suspends ETH Transactions on Certain Networks Before Phase One of Merge appeared first on BeInCrypto. (Read More...),63.660000000000004,60.71428571428571,0.06635785102844238,79.97000000000001,69.55357142857143,0.17602741718292236,2022-09-06
36,Bitcoin Magazine,El Salvador And Bitcoin After Bukele,Why the Bitcoin Law in El Salvador being reversed is more unlikely than you might think. (Read More...),50.0,50.0,1.7581731081008911,50.0,58.333333333333336,3.8929909467697144,2022-09-06
37,The Daily Hodl,Analyst Benjamin Cowen Sets Cardano (ADA) Price Target As Critical Vasil Upgrade Approaches,"A widely followed crypto analyst says Cardano (ADA) is likely to surge leading up to the smart contract platform’s upcoming Vasil hard fork upgrade. Crypto trader Benjamin Cowen tells his 767,000 YouTube subscribers that while ADA is in a clear bear market, the Ethereum (ETH) challenger could soo... (Read More...)",34.089999999999996,50.0,20.915716886520386,82.985,53.52182539682539,15.235710144042969,2022-09-06
38,Bitcoinist,Crypto Corner: The Sports Slice,"Bear market, beware? Or is the market’s tenacity enough to keep sports engagement alive? Thus far into a middling 2022, it’s been more of the latter than the former. Crypto firms remain at the heart of many of the biggest sport sponsorship conversations, athlete engagement in the space continues ... (Read More...)",50.0,50.0,79.30301427841187,91.925,60.62499999999999,88.20492625236511,2022-09-06
39,CryptoSlate,Helium down 55% in last 30 days as challenges run rife,Helium’s HNT token is in freefall as it has lost roughly 9% of its value in the last 24 hours –the highest over this timeframe– according to CryptoSlate data. (Read More...),53.86,46.11111111111111,0.010767579078674316,51.29,56.666666666666664,0.004446506500244141,2022-09-06
40,CoinTelegraph,Ethereum Classic books 12% rally as mining support for ETC gains pace,ETC price secures a double-digit gain as its hashrate hits a record-high and BTC.com adds a Ethereum Classic mining option to its services. (Read More...),81.245,58.333333333333336,13.126781582832336,84.53999999999999,66.66666666666666,99.46005940437317,2022-09-06
41,crypto.news,Michael Saylor’s MicroStrategy Working on Enterprise Applications of Lightning Network,"Michael Saylor, the chairman of MicroStrategy, has revealed that the software company developers are working on solutions to enable large numbers of people to be able to use the Lightning Network, a layer-2 payment solution on top of Bitcoin. The… (Read More...)",50.0,50.0,99.97662305831909,79.295,71.42857142857143,79.55201864242554,2022-09-06
42,CoinTelegraph,Reserve Bank of India preparing to trial a CBDC with public sector banks and fintechs,"The trial may lead up to the introduction a CBDC in India before the end of this fiscal year, most likely in three steps; U.S.-based FIS is reportedly participating. (Read More...)",50.0,50.0,87.43099570274353,50.0,66.66666666666666,0.48655271530151367,2022-09-06
43,Cryptonews,Cardano Price Prediction Vasil Upgrade Lifts ADA above $0.50 - Where Next,"Cardano’s bull flag is appearing despite a gloomy outlook in the broader cryptocurrency market. During the past week, ADA has gained by more than 10%, with the gains being attributed to the upcoming Vasil hard fork upgrade and the token’s listing on Robinhood.... Read More: Cardano Price Predicti... (Read More...)",50.0,50.0,21.05567753314972,80.89500000000001,59.583333333333336,0.37855803966522217,2022-09-06
44,ZyCrypto,Cardano Eyes ‘Monster Move’ As ADA Builds Up Momentum To Knock Out XRP Ahead Of Vasil Upgrade,"Of late, there has been a lot of buzz about Cardano’s upcoming network upgrade that will usher in the next era in its carefully planned evolution. (Read More...)",50.0,50.0,96.9783067703247,56.400000000000006,51.24999999999999,76.92992389202118,2022-09-06
45,Crypto Briefing,“Cheaper Ethereum” ETC Soars as the Merge Enters Home Straight,ETC and ETH have respectively jumped 11.5% and 1% Monday. Ethereum Classic Rallies on Merge Hype Ethereum Classic is benefiting from anticipation for Ethereum’s landmark “Merge” event. ETC rallied 11.5%... (Read More...),61.315,60.0,98.03742170333862,73.83500000000001,60.416666666666664,1.1237412691116333,2022-09-06
46,CryptoBriefing,“Cheaper Ethereum” ETC Soars as the Merge Enters Home Straight,"ETC and ETH have respectively jumped 11.5% and 1% Monday. Ethereum Classic is benefiting from anticipation for Ethereum's landmark ""Merge"" event.ETC rallied 11.5% Monday, rising from $32.12 to $36.10 at press time. The Ethereum fork has previously been ranging between $30.90 and $33.90. According... (Read More...)",61.315,60.0,98.03742170333862,73.83500000000001,56.25,0.7835626602172852,2022-09-06
47,crypto.news,SharkBot Malware-targeting Crypto App Resurface on Google Play,"An updated version of a banking and crypto program that targets viruses has reappeared in the Google Play Store. It can get through fingerprint and authentication standards and grab cookies from account logins. On September 2, in addition to their… (Read More...)",67.0,50.0,5.472159385681152,67.0,75.0,2.605903148651123,2022-09-06
48,Bitcoin.com,"Value Locked in Lido Rises Prior to Ethereum’s Merge, LDO Token Jumps 23% Higher in 7 Days","In eight days Ethereum is planning to undergo one of the most intensive upgrades since the DAO hard fork in 2016, as The Merge aims to change the network’s consensus mechanism from proof-of-work (PoW) to proof-of-stake (PoS). Amid the lead-up to The Merge, the decentralized finance (defi) and liq... (Read More...)",67.0,56.25,15.847539901733398,44.865,61.80555555555556,79.63834702968597,2022-09-06
49,The Daily Hodl,Crypto Legal Expert Says XRP Settlement Between SEC and Ripple Could Be Imminent,"A legal expert who is closely following the U.S. Securities and Exchange’s (SEC) crypto case against Ripple says the window for a potential settlement has arrived. Attorney Jeremy Hogan, an XRP proponent and US legal counsel, says the SEC’s allegations that Ripple sold XRP as an unregistered secu... (Read More...)",56.400000000000006,52.5,1.338815689086914,74.695,55.00000000000001,15.68814218044281,2022-09-06
50,Bitcoinist,NFT Fad Fading: Trading Volume Declines To Lows Not Seen Since June 2021,"Data shows the NFT weekly trading volume has now declined to lows not seen since June 2021, as the NFT hype continues to die down. NFT Weekly Trading Volume Has Now Come Down To Just $81 Million The non-fungible token market has been struggling since a few months now as the rest of the crypto […] (Read More...)",51.29,50.0,0.42963922023773193,9.120000000000001,49.861111111111114,0.002956390380859375,2022-09-06
51,BeInCrypto,"ETH PoW: Who Is Building, Why, & How to Profit From Token Airdrops","ETH holders should prepare for free crypto as developers push ahead with a proof-of-work fork ahead of the Merge. The post ETH PoW: Who Is Building, Why, &amp; How to Profit From Token Airdrops appeared first on BeInCrypto. (Read More...)",72.02,50.0,79.71472442150116,86.75500000000001,69.16666666666667,0.1608133316040039,2022-09-06
52,Decrypt,"Crypto Regulation Is Not So Complex, Crypto Skeptics Say",Former SEC official predicts action against Coinbase as panel stresses that there is already “regulatory clarity.” (Read More...),41.555,35.0,0.05264580249786377,27.060000000000002,56.25,0.5989015102386475,2022-09-06
53,The Daily Hodl,Federal Reserve Researchers Predict Two Adoption Scenarios for Crypto and DeFi in New Report,"New research from the U.S. Federal Reserve offers two scenarios that could lead to the widespread adoption of crypto and decentalized finance (DeFi). In a new report, the Fed says there are two paths forward – one where blockchain finance intertwines with traditional finance, and one where they a... (Read More...)",50.0,56.81818181818181,2.559426426887512,50.0,58.72727272727273,0.4527926445007324,2022-09-06
54,NewsBTC,Bitcoin Mining Difficulty Witnesses Biggest Increase Since January,"For the world’s leading cryptocurrency, Bitcoin, 2022 has been filled with many crests and troughs. Bitcoin has passed through different dilemmas that created a twist for performance and sentiment in the industry. The chronic crypto winter of the year halved the value of most crypto assets, of wh... (Read More...)",48.71,50.0,0.16404688358306885,82.865,69.0,0.17241239547729492,2022-09-06
55,The Daily Hodl,"Binance CEO Changpeng Zhao Says Crypto Titan Has Unmasked Two Suspects Involved in $265,000 DeFi Hack","Crypto exchange giant Binance says it has identified the bad actors suspected to be behind the hack of decentralized exchange (DEX) KyberSwap. The perpetrators allegedly injected malicious script on KyberSwap’s Google Tag Manager (GTM) on September 1st, enabling them to move users’ funds. Kyber s... (Read More...)",32.99999999999999,50.0,0.11095106601715088,12.469999999999997,43.0,0.003063678741455078,2022-09-06
56,Crypto Daily,Iran Starts Licensing Crypto Miners,"The Iranian government has reportedly started issuing licenses to cryptocurrency miners under a new “comprehensive and detailed” regulatory framework that it approved last week. The government of Iran approved a set of “comprehensive and detailed” cryptocurrency regulations last week, which now i... (Read More...)",50.0,50.0,0.05271732807159424,84.04,61.969696969696976,1.3475596904754639,2022-09-06
57,AMBCrypto,Where will Synthetix [SNX] end up after the latest SIP-276 proposal,"Synthetix is at the cusp of a breakout after the release of new announcements on the network. The network is rolling out a proposal to cap SNX’s maximum supply at a “very memorable” 300 million. Interestingly, this comes after two failed attempts to increase the percentage of staked SNX according... (Read More...)",50.0,75.0,0.16611218452453613,58.894999999999996,62.86363636363637,0.02249777317047119,2022-09-06
58,Cointelegraph,Blockchain incubator valued at $100M following NGC Ventures-led Series A,"PANONY, a Hong Kong-based investor and consulting agency, is prioritizing Web3 startups for its incubator program. (Read More...)",72.02,50.0,24.38131868839264,50.0,75.0,83.10849964618683,2022-09-06
59,U.Today,Netflix Bans Crypto Ads,Streaming platform Netflix will not allow cryptocurrency advertising on its soon-to-be-launched ad-supported tier (Read More...),50.0,50.0,0.022682547569274902,41.525,75.0,0.07697939872741699,2022-09-06
60,Cointelegraph,"Price analysis 9/5: BTC, ETH, BNB, XRP, ADA, SOL, DOGE, DOT, MATIC, SHIB","Bitcoin and altcoins are holding their immediate support levels, but traders are searching for a trigger to push the market higher. (Read More...)",50.0,50.0,83.13930928707123,60.72,68.75,0.48097968101501465,2022-09-06
