,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Feed - Cryptopotato.Com,"China’s BSN Founder Not Fan of Bitcoin, Calls Crypto a Ponzi Scheme",Blockchain-based Service Network (BSN) founder has some harsh words for the cryptocurrency industry. (Read More...),37.945,50.0,0.016576051712036133,27.98,57.49999999999999,3.301611542701721,2022-06-28
1,CryptoBriefing,Tether CTO Affirms Hedge Funds Tried to Short USDT,"Paolo Ardoino, CTO of Tether, affirmed today that hedge funds have been attempting to short the USDT stablecoin. CTO Says Funds Failed to Short Tether Ardoino wrote on Jun. 27... (Read More...)",50.0,50.0,0.02619922161102295,24.47,50.0,0.002962350845336914,2022-06-28
2,Bitcoin.com,SEC Chair Gensler Affirms Bitcoin Is a Commodity — ‘That’s the Only One I’m Going to Say’,"The chairman of the U.S. Securities and Exchange Commission (SEC), Gary Gensler, says bitcoin is a commodity. He emphasized that the SEC, the Commodity Futures Trading Commission (CFTC), and banking regulators will collaborate to oversee the crypto sector. Gary Gensler: Bitcoin Is a Commodity SEC... (Read More...)",50.0,47.5,16.506758332252502,64.8,52.5,1.9789844751358032,2022-06-28
3,Crypto Daily,With Terra (LUNA) Down - Here are Two Metaverse Tokens That You Can Turn Your Attention To - Mehracki Token (MKI) and Gala (GALA),"Just a couple of days ago, a press release by the three arrows capital (3AC) announced that over $200 million had been lost from the catastrophic collapse of Terra Luna, and right now, they have begun mobilizing legal and financial experts to help out with getting them out of the mud they are stu... (Read More...)",50.0,42.22222222222222,6.261298060417175,16.475,62.32142857142857,0.055351853370666504,2022-06-28
4,CryptoGlobe,Ripple Co-Founder Jed McCaleb’s $XRP Account Expected to Be Empty in a Month,"The account of Ripple co-founder Jed McCaleb on the XRP Ledger, known as the “-tacostand” account, is expected to be empty in a month as the co-founders XRP token sales have been ongoing, but tokens being released are starting to dry up. As first pointed out by a user on social media using data f... (Read More...)",39.885,45.0,0.0012993812561035156,44.865,53.69047619047619,0.00030994415283203125,2022-06-28
5,Crypto Daily,"Bear Market 2022: Purchase Elrond (EGLD), Near Protocol (NEAR) And RoboApe (RBA) For Future Gains","The first half of 2022 has been one of the worst periods for cryptocurrencies. Since the beginning of the year, significant tokens such as Bitcoin (BTC) and Ethereum (ETH) have declined by 40% to 50%, indicating a bear market 2022. In addition, cryptocurrency markets have declined by more than 50... (Read More...)",67.0,53.333333333333336,17.57408082485199,24.47,53.273809523809526,0.00028014183044433594,2022-06-28
6,Bitcoinist,Ethereum Energy Consumption Sees Sharp Decline As Mining Profitability Drops,"Ethereum energy consumption had been on the rise through 2021. Most of it had been triggered by the bull market which had brought renewed interest to the market. However, with the market now finally headed into the dreaded bear trend, the interest in the blockchain has waned. As a result, activit... (Read More...)",74.695,43.75,0.07641613483428955,76.335,66.66666666666666,0.0023126602172851562,2022-06-28
7,crypto.news,"Crypto Market Liquidations Go Down as Ethereum, Bitcoin, and SHIB Witness Steady Rise","Crypto market liquidations have started to subside after steeply rising in the past few weeks. At the peak of the market crash, liquidations soared over a billion dollars but have slowly begun to return to lowerlevels, around $150 million today.… (Read More...)",50.0,50.27777777777778,77.05550789833069,39.28,46.875,0.026020407676696777,2022-06-28
8,Blockworks,CoinFLEX Plans To Raise Missing Funds With New Token,"The token will have a 20% yield, and, if the full amount of $47 million is raised, all CoinFLEX users will be able to withdraw their funds in full (Read More...)",35.199999999999996,48.40909090909091,0.01773238182067871,50.0,71.25,0.004214048385620117,2022-06-28
9,NewsBTC,"“Buy The Dip” Sentiment Fails To Save Crypto Market, New Data Reveals Why","Since crypto prices have fallen to their lowest point, now is the ideal time to “Buy-the-Dip.” But during these brief price declines, traders appear to be shorting cryptocurrency more than they are buying it. “Buy-the-Dip” Sentiments Does Not Stop Crypto Shorting More short sales or shorting occu... (Read More...)",55.135,40.90909090909091,0.01811981201171875,62.29,70.0,0.05684494972229004,2022-06-28
10,The Daily Hodl,"Here’s What’s Next for XRP, Binance Coin, Cosmos and One Low-Cap Altcoin, According to Popular Analyst","Popular crypto strategist Michaël van de Poppe is outlining what he thinks is in store for four altcoins including XRP, Binance Coin (BNB) and Cosmos (ATOM) after a weekend that witnessed a bounce across the crypto markets. Van de Poppe tells his 613,700 Twitter followers that he believes XRP app... (Read More...)",71.075,65.0,18.623152375221252,71.075,77.5,90.68865776062012,2022-06-28
11,The Daily Hodl,Institutional Investors Exit Crypto Markets At Fastest Rate Ever Recorded: CoinShares,"A leading digital assets manager says large institutional investors are exiting crypto markets at a historic rate. In the latest Digital Asset Fund Flows Weekly report, CoinShares finds that digital asset investment products suffered over $420 million in outflows last week, with Bitcoin taking th... (Read More...)",50.0,50.0,0.4996180534362793,68.06,57.58928571428572,0.02690255641937256,2022-06-28
12,CryptoSlate,Bitcoin mining company Compass Mining loses facility for not paying electricity bill,Compass Mining is a Bitcoin (BTC) hosting company offering managed mining services to Bitcoin miners. (Read More...),34.089999999999996,35.0,0.17102062702178955,50.0,75.0,90.96527993679047,2022-06-28
13,CryptoGlobe,"Bitcoin ($BTC) Options Traders Are Seeing Some Bullish Signs in the Market, Bloomberg Reports","As the cryptocurrency market endured a significant sell-off and is seeing the prices of major cryptoassets remain muted relative to a year ago, Bitcoin ($BTC) options traders are seeing a silver lining in the sell-off as bullish signs emerge. According to a Bloomberg report, numerous experts have... (Read More...)",50.0,50.0,0.007760524749755859,60.114999999999995,59.375,0.2635270357131958,2022-06-28
14,CryptoBriefing,FTX Tempers Robinhood Buyout Reports,"FTX is exploring the possibility of buying out the retail trading firm Robinhood, according to reports from Bloomberg,but has denied that it is currently in talks with the retail trading... (Read More...)",34.089999999999996,50.0,4.312184453010559,27.98,55.00000000000001,0.11972188949584961,2022-06-28
15,Blockworks,Grayscale ‘Encouraged’ by SEC Rulings Ahead of Bitcoin ETF Decision,The regulator is set to rule on the digital currency asset manager’s proposal to convert its bitcoin trust to an ETF by July 6 The post Grayscale ‘Encouraged’ by SEC Rulings Ahead of Bitcoin ETF Decision appeared first on Blockworks. (Read More...),50.0,45.0,0.7283538579940796,85.015,58.12500000000001,0.2568155527114868,2022-06-28
16,Bitcoin.com,Report: Morocco’s Central Bank to Unveil Crypto Regulation Bill Soon,"The Moroccan central bank is presently working on a cryptocurrency regulation framework bill and according to the bank’s governor, Abdellatif Jouahri, this is set to be introduced soon. The regulatory framework being worked on will result in Morocco’s money laundering and anti-terrorism financing... (Read More...)",50.0,50.0,1.139107346534729,50.0,58.333333333333336,2.980637550354004,2022-06-28
17,ZyCrypto,Bitcoin Gives ‘Encouraging Signals’ As Cyclic Indicators Show BTC Is Close To A Bottom,Data from these indicators reveal a historical pattern that has several times preceded a surging uptrend. (Read More...),50.0,50.0,84.54406559467316,50.0,58.333333333333336,98.44202101230621,2022-06-28
18,The Block,"Bitcoin mining stock report: Monday, June 27","Here's how crypto mining companies performed on Monday, June 27. (Read More...)",50.0,50.0,0.013533234596252441,50.0,75.0,0.036206841468811035,2022-06-28
19,Cointelegraph,Central African Republic president launches crypto initiative following Bitcoin adoption,"The Sango project’s plans include building a ""legal crypto hub,"" expanding the adoption of Bitcoin, and creating a “crypto island” — a special economic zone in the metaverse. (Read More...)",50.0,50.0,24.02326464653015,82.985,65.71428571428571,83.55157375335693,2022-06-28
20,crypto.news,Australia’s Banxa Becomes Latest Crypto Exchange to Slash Workforce,Cryptocurrency exchange Banxa has reduced the number of its employees by nearly half following a plunge in its trading volume due to the bearish crypto market. Banxa Cuts Down Staff by 30% According to the Australian Financial Review on Monday… (Read More...),36.34,75.0,0.3814578056335449,38.685,50.37698412698413,0.05105733871459961,2022-06-28
21,BeInCrypto,Marketers at NFT.NYC Relish Opportunities in Metaverse & NFTs,Enthusiasm around NFTs showed no signs of fading at last week’s NFT.NYC conference despite the ongoing crypto winter. The post Marketers at NFT.NYC Relish Opportunities in Metaverse &amp; NFTs appeared first on BeInCrypto. (Read More...),69.08999999999999,50.0,99.32576417922974,75.53,62.5,96.10990583896637,2022-06-28
22,Decrypt,SEC Chair Gensler Again Says Bitcoin Is Not a Security. What About Ethereum?,"The head of the Commission says he will only comment on Bitcoin, despite public statements by former SEC officials. (Read More...)",37.08,45.0,0.0016868114471435547,50.0,54.0,0.03692209720611572,2022-06-28
23,The Block,Lebanon’s university students turn to crypto as hyperinflation roils the country,The American University of Beirut has developed a new curriculum for cryptocurrency over the past year. (Read More...),50.0,50.0,0.11505186557769775,50.0,54.86363636363636,98.97213876247406,2022-06-28
24,CoinTelegraph,"'Crypto is just like the end of the 90s with the internet bubble,' says Hodl CEO Maurice Mureau",Mureau remains bullish on crypto's outlook despite a severe bear market in recent months. (Read More...),68.06,50.0,22.77955710887909,64.62,62.5,0.03695785999298096,2022-06-28
25,CoinTelegraph,"Final Capitulation — 5 reasons why Bitcoin could bottom at $10,000","Bitcoin. The bottom. Are we there yet? Several higher timeframe metrics suggest BTC’s real bottom will be somewhere around $10,000. (Read More...)",50.0,50.0,0.3303736448287964,50.0,61.875,0.0025987625122070312,2022-06-28
