,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Bitcoin Magazine,A History Of Bitcoin Hard Forks,"A lively conversation and response to Jameson Lopp’s recent article that researches the answer to the question, “Has Bitcoin Ever Hard Forked?” (Read More...)",44.865,35.416666666666664,99.88485872745514,68.06,54.308712121212125,99.95465874671936,2022-06-21
1,Blockworks,BTC Markets Gets Financial Services License in Australian First,"The license will help BTC Markets shelter the coming regulatory storm for crypto in Australia, CEO Caroline Bowler said The post BTC Markets Gets Financial Services License in Australian First appeared first on Blockworks. (Read More...)",50.0,54.166666666666664,98.81495535373688,70.095,60.0,97.74880707263947,2022-06-21
2,Decrypt,CryptoPunk Sale Raises $100K in Ethereum to Support Ukraine War Effort,"The NFT was valued at almost three times that amount when it was donated in March, before the latest crash. (Read More...)",35.199999999999996,50.0,8.250880241394043,52.580000000000005,75.0,83.78026187419891,2022-06-21
3,CryptoSlate,Web3 browsers are a gateway to the decentralized world,"Almost unheard of until last year, the term “Web3” has quickly become the world’s favorite buzzword. (Read More...)",50.0,50.0,99.96898174285889,72.94,66.66666666666666,99.87322688102722,2022-06-21
4,Bitcoinist,DeFi Total Value Locked (TVL) Declines 35% In One Month To 15-Month Lows,The decentralized finance (DeFi) market has taken a massive hit with the recent crypto market downtrend. The space which had been the breakout star of 2021 had quickly begun losing all of the value accrued during the bull market. This has been a result of major events that have triggered the vari... (Read More...),57.655,50.0,0.006449222564697266,47.42,58.958333333333336,0.02416372299194336,2022-06-21
5,Brave New Coin,Gamma - the marketplace for Bitcoin NFTs powered by Stacks,"Gamma is the leading marketplace for creators and digital collectors to find, list, and sell NFTs, secured by the Bitcoin blockchain. Gamma also provides a minting platform for creators to launch their NFT collections without any code, and a social platform built to become a hub for the world's w... (Read More...)",50.0,50.0,99.2890328168869,70.095,58.88888888888889,99.8787373304367,2022-06-21
6,Crypto Daily,Emergent Games Launches Prologue Game for Resurgence and ‘Invite Only’ Drop of Gen 0 Cryotag NFT,"First generation of Resurgence Cryotag NFTs offered by invite only mint ‘The End’ is the ARG, prologue to the MMORPG game Resurgence ‘AAA’ game team with more than 40 developers from top gaming companies, including PlayStation, Sumo Digital and Codemasters Roadmap announced to deliver multiple dr... (Read More...)",36.34,40.0,99.17871952056885,67.0,55.27777777777778,99.92589056491852,2022-06-21
7,crypto.news,Unstable Market Conditions Force Bancor (BNT) to Pause Impermanent Loss Protection,"Bancor, a decentralized exchange on Ethereum, has paused the Impermanent Loss Protection to protect liquidity providers (LPs) as the crypto market slump continues. The DeFi protocol cited large sales of Bancor (BNT) tokens for its action. Deposits and withdrawals will… (Read More...)",20.705000000000002,50.0,0.6093382835388184,53.86,63.57142857142857,0.10971128940582275,2022-06-21
8,CryptoPotato,South Korean Authorities Impose Departure Ban on One of Terra’s Main Designers: Report,"More troubles are brewing for the founding members of Terra. South Korean authorities reportedly issued a departure ban on one of the company's ""main designers."" (Read More...)",14.984999999999998,58.333333333333336,0.725632905960083,10.794999999999998,69.44444444444444,0.01913905143737793,2022-06-21
9,Bitcoin.com,SEC Chair Warns of ‘Too Good to Be True’ Crypto Products — US Treasury Calls for Urgent Regulation,"The chairman of the U.S. Securities and Exchange Commission (SEC), Gary Gensler, has warned the public about crypto investments that seem “too good to be true.” Meanwhile, the U.S. Treasury Department says that the recent crypto market turmoil underscores the urgent need for regulatory frameworks... (Read More...)",81.245,65.83333333333333,1.142767071723938,73.83500000000001,62.083333333333336,0.39145946502685547,2022-06-21
10,CryptoPotato,ONDA: Web 3 Data Marketplace on Ocean Protocol to Redefine Data Monetization,"The cryptocurrency industry has changed fundamentally over the past years with new protocols developing tools designed to explore previously unchartered horizons. Data has been at the forefront of blockchain protocols for a long while, but now, with the advent of narratives such as non-fungible t... (Read More...)",50.0,50.0,94.37412917613983,50.0,51.41414141414141,99.75316226482391,2022-06-21
11,The Daily Hodl,"Bitcoin (BTC) May Have Further To Fall Until One Catalyst Triggers Reversal, Says Crypto Analyst Benjamin Cowen","Crypto analyst Benjamin Cowen says that one macroeconomic signal may be what triggers a trend reversal in Bitcoin (BTC). In a new strategy session, Cowen tells his 754,000 YouTube subscribers that he’s got his eye on the rate of US inflation and its correlation with equity markets and Bitcoin. Co... (Read More...)",50.0,50.0,2.2917836904525757,50.0,65.9090909090909,97.28517830371857,2022-06-21
12,The Daily Hodl,"Elon Musk Reiterates Support for Dogecoin After Facing $258,000,000,000 Crypto Lawsuit",Tesla CEO Elon Musk is once again confirming his support for popular meme token Dogecoin (DOGE) despite getting hit with a multimillion-dollar lawsuit that alleges he promoted the dog-themed crypto asset as a pyramid scheme. The business magnate tells his 99 million Twitter subscribers that he wi... (Read More...),60.114999999999995,50.0,5.713316798210144,91.8,77.5,0.055223703384399414,2022-06-21
13,Bitcoinist,Why Vitalik Buterin Is Not Worried About Ethereum Crashing,"The inventor of Ethereum Vitalik Buterin and his father Dmitry “Dima” Buterin talked about the crypto market, volatility, and speculators. In an interview with Fortune Magazine Buterin claimed he is unbothered by ETH’s price downside action. Related Reading | Glassnode: $7B In Bitcoin Losses Real... (Read More...)",61.175000000000004,50.0,14.702433347702026,21.405,60.0,0.009784102439880371,2022-06-21
14,NewsBTC,"VeChain Heads For Consensus Update, Can VET Price Lessen Bearish Pressure?",VeChain follows the general sentiment in the market and has experienced some relief across low timeframes. The crypto market trended below the critical support zone during the weekend but saw it bounce during today’s trading session. Related Reading | Over $250 Million In Liquidations As Bitcoin ... (Read More...),35.199999999999996,50.0,1.5019476413726807,58.894999999999996,61.25000000000001,0.05194544792175293,2022-06-21
15,Crypto Briefing,Celsius Repays $10M DAI to Compound,Celsius made a significant payment to Compound today as it transferred $10 million of DAI to the latter service. Celsius Pays Back $10 Million Celsius has sent $10 million worth... (Read More...),50.0,50.0,0.013902783393859863,60.114999999999995,61.75000000000001,0.48358142375946045,2022-06-21
16,CryptoGlobe,"CNBC’s Jim Cramer Sees Bitcoin ($BTC) Drop to $12,000 Level It Had Before ‘Fiasco’ Began","Former hedge fund manager Jim Cramer, who has in the past said he directly owned Ethereum ($ETH) and told viewers to consider investing in Coinbase stock (NASDAQ: COIN) in August 2021, has said he sees the price of Bitcoin ($BTC) drop to $12,000 in the future. Cramer, the host of CNBC show “Mad M... (Read More...)",36.34,50.0,0.2858370542526245,36.34,47.70833333333333,0.042748451232910156,2022-06-21
17,BeInCrypto,On-Chain Analysis: Realized Loss of BTC Investors Reaches New ATH,"During the past week, Bitcoin investors decided to sell their coins with the biggest loss in history. BeInCrypto takes a look at on-chain indicators, according to which the last 6 days led to a loss of $19.121 billion in Bitcoin. (Read More...)",36.34,56.81818181818181,1.6472071409225464,22.13,54.166666666666664,0.0008463859558105469,2022-06-21
18,Decrypt,"Decrypt Co-Sponsoring NFT NYC Events With BeetsDAO, Unstoppable Domains",Don’t miss GRAVITY by BeetsDAO and the 90s Forever NFT NYC after party. (Read More...),39.885,50.0,3.4649670124053955,63.660000000000004,75.0,98.74807000160217,2022-06-21
19,ZyCrypto,Why This Might Be Crypto’s Worst Year Yet,Six months into 2022 and the crypto industry has been hit by several blows. (Read More...),18.755,0.0,0.0003457069396972656,50.0,62.5,0.008058547973632812,2022-06-21
20,CryptoPotato,"Bitcoin Corrections Not Over Yet, Arthur Hayes Sees More Losses Incoming","Even as Bitcoin and several cryptocurrencies regained some ground after a tumultuous week, the market remains fairly volatile. (Read More...)",27.12,75.0,0.24895668029785156,50.0,70.0,0.7438153028488159,2022-06-21
21,CoinTelegraph,Chinese court invalidates 2019 car sale made using now worthless crypto token,"It appears that not only was the sales contract invalidated, but the buyer paid for the car with a questionable digital token in the first place. (Read More...)",27.98,30.0,0.00889599323272705,28.925,52.5,0.10077953338623047,2022-06-21
22,Decrypt,Bitcoin Investors Lose Record $7.3 Billion in Three Days,How close is Bitcoin to finally bottoming out? (Read More...),29.905000000000005,50.0,0.004500150680541992,50.0,62.5,0.5935519933700562,2022-06-21
23,crypto.news,South Korean Authorities Place Departure Ban on Key Terra Designer,"South Korean authorities continue to intensify their investigation into troubled Terraform Labs, with recent reports stating that police have banned one of Terra’s chief designers from leaving the country. Current and Former Terraform Labs Employees Under Travel Ban According to… (Read More...)",22.13,50.0,0.24261176586151123,6.874999999999998,50.0,1.6307622194290161,2022-06-21
24,BeInCrypto,"Luxury Brands Continue to Push NFTs, Metaverse Adoption","The marriage between fashion and crypto is being consummated, with leading brands making a renewed push into the industry. Balmain and Burberry are the latest fashion houses to explore the metaverse and Non-Fungible Tokens (NFTs). (Read More...)",50.0,50.0,92.13073551654816,50.0,75.0,99.94295835494995,2022-06-21
25,CoinTelegraph,HM Treasury changes course on collecting data around unhosted crypto wallets,"“There is not good evidence that unhosted wallets present a disproportionate risk of being used in illicit finance,” said the Treasury update. (Read More...)",60.114999999999995,50.0,0.37906765937805176,29.845,52.5,0.028783082962036133,2022-06-21
26,Blockworks,Woman-powered Web3 Startup Gives NFT Holders Hollywood Access,"Spotlight on women in Web3: Amanda Archer, founder of Women of the Metaverse The post Woman-powered Web3 Startup Gives NFT Holders Hollywood Access appeared first on Blockworks. (Read More...)",50.0,50.0,99.73259568214417,50.0,68.75,99.82881844043732,2022-06-21
27,Bitcoinist,Marcy Residents React Poorly To Jay-Z And Jack Dorsey’s The Bitcoin Academy,"In time, The Bitcoin Academy will probably be remembered as Jay-Z’s biggest contribution to Marcy, the neighborhood that saw him grow. Believe it or not, financial literacy is the most needed resource for low-income zones and people. Does that mean that those areas’ lucky residents will be immedi... (Read More...)",50.0,30.0,0.06743967533111572,71.075,60.20833333333333,99.31053221225739,2022-06-21
28,U.Today,"Here's How Crypto Market Could Recover Faster, According to FTX U.S. President Brett Harrison","These are the key factors that could potentially accelerate the cryptocurrency recovery, according to Brett Harrison (Read More...)",50.0,50.0,6.570076942443848,50.0,58.333333333333336,99.46991801261902,2022-06-21
29,AMBCrypto,Here’s Bitcoin miners’ plan to survive the crypto-crisis (to make ends meet),"Bitcoin [BTC]‘s ongoing bearish streak has significantly affected not just holders, but even miners. Bitcoin miners turned into net sellers of Bitcoin, with miner inventories dropping to new lows. Miners might not necessarily turn bearish “en masse,” although some did look to offload excess inven... (Read More...)",50.0,50.0,10.518461465835571,31.94,60.11363636363636,0.22630393505096436,2022-06-21
30,CryptoSlate,"BitOasis joins layoff spree, firing 5% of staff","Crypto exchange platform BitOasis joined in the firing spree and let go of 9 employees, representing 5% of its staff. (Read More...)",32.99999999999999,50.0,0.10574758052825928,32.99999999999999,75.0,0.15635788440704346,2022-06-21
31,BeInCrypto,The Sandbox (SAND) Weekly RSI Falls to New All-Time Low,The Sandbox (SAND) has reached a long-term horizontal support level and broken out from a descending resistance line shortly afterward. The post The Sandbox (SAND) Weekly RSI Falls to New All-Time Low appeared first on BeInCrypto. (Read More...),36.34,53.40909090909091,0.0008344650268554688,36.34,54.053030303030305,6.556510925292969e-05,2022-06-21
