,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,CryptoGlobe,Cardano ($ADA) Could Be ‘Severely Undervalued’ According to on-Chain Data,"The price of smart contract platform Cardano ($ADA) could be “severely undervalued,” as on-chain analysis suggests there is a bullish outlook for ...",50.0,50.0,0.10543167591094971,70.095,60.71428571428571,0.11244118213653564,2022-12-29
1,The Block,FTX-owned Liquid announces plan to return customer funds,Liquid's roadmap release comes one day after a class action lawsuit seeking to prioritize FTX customers retrieving their assets. ...,50.0,50.0,1.3899296522140503,47.42,55.00000000000001,0.2644062042236328,2022-12-29
2,Decrypt,Trump NFTs Crater With Daily Sales Down 98% From Peak,"Demand for the ex-president’s Polygon NFTs has vanished, with both sales volume and prices falling sharply.",50.0,46.11111111111111,0.09828507900238037,36.34,43.75,0.05582273006439209,2022-12-29
3,The Daily Hodl,DeFi Blockchain Behind Cardano’s New Djed Stablecoin Announces Successful Hard Fork and Updated Fees,The decentralized finance (DeFi) protocol behind Cardano’s (ADA) new stablecoin says that it has successfully updated its network. According to a ...,76.335,52.43371212121212,89.85123336315155,74.695,58.10606060606061,99.92541968822479,2022-12-29
4,Bitcoinist,Bad Actors Win Big In Crypto With Over $3 Billion Stolen In 2022,Bad actors are now almost synonymous with the crypto space given the number of scams and hacks perpetuated on an almost daily basis. So far in the...,27.98,51.66666666666667,0.05544722080230713,10.470000000000002,40.0,0.08056759834289551,2022-12-29
5,NewsBTC,"Dogecoin Beats Bitcoin, Ethereum For Best Performance In Crypto Top 10",Dogecoin has once again emerged as one of the best performers for the year when it comes to the top 10 cryptocurrencies. The meme coin which enjoy...,85.92,87.5,99.8809963464737,85.92,81.66666666666667,99.97394979000092,2022-12-29
6,NewsBTC,"Bitcoin Now Under Realized Price For 163 Days, Here’s How This Compares Historically",On-chain data shows Bitcoin has now been below its realized price for 163 days in this bear market; here&#8217;s how this compares with previous c...,50.0,50.0,1.6099154949188232,50.0,41.66666666666667,0.3339439630508423,2022-12-29
7,The Block,Galaxy Digital pops day after Argo mining acquisition announcement,Other crypto-related stocks were mixed as traditional markets rallied.,50.0,50.0,0.24082958698272705,50.0,47.91666666666667,0.05123019218444824,2022-12-29
8,The Block,BITDAO’s bit token rises 20% ahead of $100 million buyback,The price of BitDAO’s token bit jumped over 20% in less than 24 hours as the decision for a $100 million token buyback proposal will ...,50.0,50.0,98.69929254055023,50.0,41.66666666666667,0.007832050323486328,2022-12-29
9,Cointelegraph,"Vader will shut down stablecoin USDV, cannot find a ‘breakthrough’","The remaining treasury will be distributed to users through a redemption app until June, according to the protocol.",50.0,42.22222222222222,0.009813904762268066,60.114999999999995,50.0,0.06593167781829834,2022-12-29
10,Cointelegraph,False alarm: DOJ did not classify MNGO as a commodity,Avi Eisenberg’s arrest on commodities fraud charges for the Mango Markets exploit raised eyebrows on crypto Twitter and required ...,32.99999999999999,29.999999999999993,0.016772747039794922,8.645000000000003,47.5,1.503002643585205,2022-12-29
11,Cointelegraph,Dogecoin devs deny rumor of immediate PoS switch following community concern,The denial was made after critics said the team was going to “kill scrypt miners.”,32.99999999999999,50.0,1.5624046325683594,35.199999999999996,50.0,0.07739067077636719,2022-12-29
12,Decrypt,Solana Slides Another 16% and Falls Out of Top 20,"Once among the most valuable cryptocurrencies on the market, SOL has shed 97% of its value since its peak and is falling fast.",60.114999999999995,75.0,0.00762939453125,81.80499999999999,67.5,0.11997520923614502,2022-12-29
13,Decrypt,Biggest Crypto CEO Exits of 2022,Many major industry executives resigned or were removed as the bear market set in and contagion took hold.,50.0,50.0,0.03316700458526611,19.379999999999995,64.0625,0.08044838905334473,2022-12-29
14,Cointelegraph,"Prosecutors unlikely to offer Sam Bankman-Fried a favorable plea deal, says lawyer",Former FTX CEO may not be able to offset the two counts of wire fraud and six counts of conspiracy he faces with the credits by e...,73.83500000000001,25.0,1.991608738899231,15.46,62.5,0.9993970394134521,2022-12-29
