,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Bitcoin Magazine,Protecting Bitcoin Mining Featuring Nick Hansen Of Luxor,"Bitcoin mining company, Luxor, has launched indices that track hash rate price and cost of ASIC miners in order to analyze the various costs related to mining. (Read More...)",50.0,50.0,99.66925084590912,56.400000000000006,58.333333333333336,83.87742936611176,2022-05-04
1,Forbes,"Crypto Price Alert: Fed Triggers Stark $10,000 Bitcoin Crash Warning","A veteran trader has warned the bitcoin price could fall as low as $28,000, down $10,000 per bitcoin from its current price... (Read More...)",27.98,40.0,0.04762113094329834,25.305,53.44444444444445,0.18853247165679932,2022-05-04
2,Forbes,"Huge 2022 Ethereum Price Prediction Comes With A Serious BNB, Solana, Cardano, Avalanche And Polkadot Warning","A panel of 36 industry experts has returned an ethereum price prediction of almost $5,800 by the end of 2022—more than double its current level of $2,800... (Read More...)",44.865,51.66666666666667,6.6403210163116455,50.0,58.333333333333336,0.7073700428009033,2022-05-04
3,BeInCrypto,"Elon Musk, War and the Case for Decentralized Social Media","As the social media landscape changes rapidly with current events, the question of decentralization becomes more relevant The post Elon Musk, War and the Case for Decentralized Social Media appeared first on BeInCrypto. (Read More...)",20.029999999999998,51.66666666666667,13.406077027320862,20.029999999999998,62.26190476190476,76.32273733615875,2022-05-04
4,Bitcoinist,Dark Times For Dogecoin As Another 40K Holders Exit The Meme Coin,"Dogecoin has become the most successful meme coin of its time. But like any other cryptocurrency in the market, it has taken its own fair share of hits. This has seen faith in the meme coin decline significantly leading to a good number of investors pulling out of the asset. However, it seems lik... (Read More...)",50.0,42.5,10.435894131660461,98.56,75.0,2.7089744806289673,2022-05-04
5,NewsBTC,"Experts Say Ethereum Will Grow 100% To Hit $5,783 By Year-End","Ethereum remains one of the most successful cryptocurrencies in the market, although its current price does leave a lot to be desired. It has not been spared from the general market downtrend that has rocked the crypto space and has since lost its footing above $3,000, a crucial point for the dig... (Read More...)",50.0,50.0,98.43105971813202,78.545,62.857142857142854,98.00869822502136,2022-05-04
6,Bitcoin.com,Here’s How to Purchase Your First NFT Domain on Quik․com,"Minting of NFT domains with exclusive TLDs like .chain, .metaverse, .vr, .doge, .shib, .bored is now live on the Quik’s NFT domain marketplace! Each of these TLDs has a domain minting limit ranging from 1k to 20k, and they work on a first-come, first-serve basis, so ensure that you don’t miss out... (Read More...)",50.0,62.5,98.73409867286682,80.35,66.76136363636364,99.97503161430359,2022-05-04
7,BeInCrypto,IOTA Drops to New Yearly Low as $0.42 Becomes Crucial Support Level,IOTA has broken down from a horizontal support area that had previously been in place for more than 300 days. There are no bullish reversal signs in the long- or the medium-term. The post IOTA Drops to New Yearly Low as $0.42 Becomes Crucial Support Level appeared first on BeInCrypto. (Read More...),57.655,52.27272727272727,0.012418627738952637,37.5,53.070707070707066,0.00033974647521972656,2022-05-04
8,Bitcoin Magazine,The Future Looks Bright For Bitcoin,Bitcoin adoption around the world is taking shape. Some examples from Bitcoin 2022 offer a window into how Bitcoin is helping people in emerging markets. (Read More...),72.02,67.5,80.75936734676361,64.8,75.0,98.04594218730927,2022-05-04
9,crypto.news,SEC Expands Unit to Protect Investors Against Abuse in the Crypto Industry,"The United States Securities and Exchange Commission (SEC) will boost the number of its cyber unit, stating that the increased headcount would be useful in better protecting investors in the burgeoning cryptocurrency market. More Personnel to Protect Investors and Fight… (Read More...)",35.199999999999996,45.0,92.64116585254669,97.49,67.0,11.737525463104248,2022-05-04
10,ZyCrypto,"Crypto Researcher Burniske Foresees $20k Bitcoin and $1,500 Ether As Max Bearish Price Scenarios — Here’s Why",The former ARK Invest crypto arm head speculated on three likely reasons for this trend. One of these reasons could be that the relative strength of... (Read More...),50.0,50.0,0.20922720432281494,74.695,56.25,1.8876463174819946,2022-05-04
11,CryptoPotato,Weiss Ratings Voiced Concern Over Crypto-Backed Mortgages Amid Market Uncertainty,"Weiss said Milo's plans sound similar to pre-2009 lax regulation and easy credit environment, and investors in financial stocks should be careful. (Read More...)",32.99999999999999,50.0,0.24987757205963135,86.345,60.27777777777777,0.4554957151412964,2022-05-04
12,Bitcoin.com,Uganda Central Bank Tells Licensed Entities to Stop Facilitating Crypto Transactions,The Ugandan central bank has warned licensed entities and the public against facilitating crypto-related transactions as well as the practice of converting cryptocurrency into mobile money and vice versa. The central bank warned it will not hesitate to act against entities found to be in breach o... (Read More...),35.199999999999996,50.0,0.03832578659057617,46.32,56.25,0.1591205596923828,2022-05-04
13,Decrypt,'Tired' Carl Sagan Fan Sells Wormhole.com to Crypto Giant Jump for $50K After Lawsuit,"Jump, which has backed the bridge platform known as Wormhole, launched an aggressive legal campaign against a 79-year-old Nevada man over the name. (Read More...)",55.135,40.0,0.01874566078186035,56.400000000000006,67.5,0.2657562494277954,2022-05-04
14,Blockworks,Gaming Giant Square Enix Sells Major Franchises To Fund Blockchain Initiatives,"Despite backlash, Square Enix would rather invest in blockchain gaming than retain some of its most recognizable franchises The post Gaming Giant Square Enix Sells Major Franchises To Fund Blockchain Initiatives appeared first on Blockworks. (Read More...)",50.0,51.5625,89.5872712135315,50.0,63.020833333333336,0.21359622478485107,2022-05-04
