,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Bitcoinist,"Dogecoin Is Elon Musk’s Favorite Cryptocurrency, Here’s Why","Billionaire Elon Musk has been Dogecoin’s biggest supporter, and he has not been shy to say it. It was indeed the SpaceX CEO’s tweets that triggered the bull rally that saw the meme coin hit a high of $0.7 last year before starting its slow downtrend. However, even with the fact that Dogecoin has... (Read More...)",72.94,75.0,99.93914663791656,71.455,48.833333333333336,0.7462918758392334,2022-08-06
1,NewsBTC,What Is FLOW Blockchain And Why Is The Price Up 100% In The Last 24 Hours?,"Anyone looking at the charts will have seen FLOW due to the incredible rally that its price has been on. The digital asset has gone from being in the shadows to be on the radar of crypto investors after growing more than 100% in a single. However, lesser known is the reason behind this rally. In ... (Read More...)",50.0,50.0,0.19362270832061768,74.695,58.14732142857143,83.99295806884766,2022-08-06
2,crypto.news,Zero-Knowledge Proof Add Support for Blockchain and Web3 Authentication,"The Zero-Knowledge Proof, also called the ZKP protocol, is a platform designed to create interaction between blockchains utilizing little information transfer. In the blockchain ecosystem, ZKP limits the amount of information shared during the authentication process. Blockchain And Web3 Welcomes… (Read More...)",70.095,50.0,82.71731436252594,77.115,57.8125,2.006956934928894,2022-08-06
3,Bitcoin.com,Bitcoin Price Outlook for August: BTC Faces Some Important Tests in the Coming Weeks,"Exactly one month ago today, bitcoin was trading below $20,000 per unit as crypto markets continued to react to growing levels of inflation and central bank policy. However, a month later, the world’s leading crypto token has moved above $23,000, despite consumer prices rising to multi-decade hig... (Read More...)",60.114999999999995,70.0,0.27709007263183594,58.894999999999996,57.49999999999999,0.09195506572723389,2022-08-06
4,CryptoGlobe,"Institutional Investors and Other Large Traders See Bitcoin ($BTC) Reach $32,000 This Year","Institutional investors and other large traders remain bullish on the flagship cryptocurrency Bitcoin ($BTC) and see it rally to $32,000 this year, despite the crypto market downturn that has been enduring in the first half of the year. Cumberland, a Chicago-based market maker that buys and sells... (Read More...)",51.29,52.23214285714286,0.397607684135437,55.135,56.726190476190474,0.12683868408203125,2022-08-06
5,Decrypt,North Korean Hackers Behind DeBridge Finance Attack: Co-Founder,The Lazarus Group hacker collective has been behind some of the most high-profile and costly crypto cyber attacks. (Read More...),26.165,30.0,6.0377925634384155,22.4,60.0,82.35332667827606,2022-08-06
6,The Daily Hodl,"Popular Crypto Trader Forecasts What’s Next for Bitcoin (BTC), ApeCoin (APE) and Two Ethereum-Based Altcoins","A widely followed crypto trader is sharing his outlook for Bitcoin (BTC), ApeCoin (APE) and two Ethereum (ETH)-based altcoins amid signs of potential recovery for the crypto market. As Bitcoin continues to trade above its 200-day exponential moving average (EMA), Altcoin Sherpa tells his 180,700 ... (Read More...)",71.075,65.0,99.58827197551727,71.075,52.5,94.61696743965149,2022-08-06
7,The Block,Slope Wallet says it will pay 10% bounty if attacker returns stolen funds,The Slope team also promised not to pursue any legal action if the attacker returns the funds within 48 hours. (Read More...),9.629999999999999,50.0,0.014320015907287598,41.105000000000004,63.33333333333333,0.06107985973358154,2022-08-06
8,The Daily Hodl,Coinbase Scrutiny Ratcheting Up As the Leading US Crypto Exchange Is Hit With Two New Lawsuits,The largest cryptocurrency marketplace in the United States is facing a new round of legal challenges from a pair of lawsuits. Coinbase is being slapped with two class action lawsuits on the heels of the U.S. Securities and Exchange Commission (SEC) scrutinizing the exchange over unregistered sec... (Read More...),42.345,56.81818181818181,0.2698749303817749,77.86999999999999,53.83116883116883,0.2561300992965698,2022-08-06
9,crypto.news,BetaShares Launches the First Metaverse ETF Offering,"Popular Australian fund manager, BetaShares, has unveiled its first-ever large investment options involving some of the leading global firms in the metaverse project. From Meta to Nvidia, BetaShares exposed investors to leading players in the metaverse. BetaShares Metaverse Dream Moreover,… (Read More...)",50.0,62.5,97.67582416534424,77.115,63.142857142857146,99.7842788696289,2022-08-06
10,CryptoPotato,Binance CEO Clears the Air on Involvement With Frozen Exchange WazirX,Binance’s CEO and WazirX’s founder are giving mixed information about who owns the embattled exchange. (Read More...),53.86,50.0,90.30634462833405,67.0,62.5,0.0887840986251831,2022-08-06
11,NewsBTC,TA – Apecoin Price Rallies Ahead Of The $10 Mark,"The price of Apecoin (APE) shows strength after bouncing from a weekly low of $3.10 against Tether (USDT). APE price has seen a relief bounce, with Bitcoin (BTC) rallying from a daily low of $19100 to a region of $23,000. (Data feeds from Binance) Related Reading: Are Higher Lows A Sign of a Grow... (Read More...)",50.0,50.0,16.349217295646667,65.91,56.25,16.290274262428284,2022-08-06
12,CryptoPotato,Meta Integrated Flow Blockchain and Rolled out NFT Support in 100 Countries,Meta is moving forward with its multichain metaverse plans and has announced support for the Flow blockchain while expanding NFT support on Instagram. (Read More...),70.095,50.0,99.92285370826721,82.985,75.0,7.60473906993866,2022-08-06
13,CoinTelegraph,Core Scientific increased Bitcoin production by 10% in July amid Texas power cuts,The mining firm reported it “completely powered-down its Texas data center operations on several occasions” in July to support the state's power grid operator. (Read More...),48.71,50.0,17.20295250415802,70.095,53.0,15.140843391418457,2022-08-06
14,Blockworks,Netflix Builds ‘Gray Man’ Metaverse Experience in Decentraland,"Decentraland users can now live a scene from Netflix’s new action movie ""The Gray Man"" from inside the metaverse The post Netflix Builds ‘Gray Man’ Metaverse Experience in Decentraland appeared first on Blockworks. (Read More...)",50.0,50.0,99.63505864143372,50.0,61.227272727272734,6.573373079299927,2022-08-06
15,The Block,"Bitcoin mining stock report: Friday, August 5","Here's how crypto mining companies performed on Friday, August 5. (Read More...)",50.0,50.0,0.02434849739074707,50.0,75.0,0.05831420421600342,2022-08-06
16,Decrypt,Core Scientific Sold More Bitcoin Than It Mined for Second Consecutive Month,"The firm has 1,205 Bitcoin left on hand, down from 1,959 coins in late June. (Read More...)",50.0,62.5,0.009074807167053223,74.695,48.44444444444444,0.42595863342285156,2022-08-06
17,NewsBTC,"Bitcoin Whales Turn Bearish?, What’s In Store For BTC Over The Weekend","Bitcoin has been moving back and forth along the line between $22,500 and $23,500 with bears increasing their efforts over today’s trading session. The cryptocurrency has seen an increase in selling pressure from BTC whales. Related Reading: This On-Chain Indicator Suggests Bitcoin Still Only 1/3... (Read More...)",50.0,50.0,0.05704760551452637,51.29,56.25,0.004178285598754883,2022-08-06
18,Crypto Briefing,Voyager Plans to Reopen Withdrawals Next Week,Voyager has gained court approval to begin providing customers with access to withdrawals. Voyager to Reopen Withdrawals Voyager Digital is planning to let customers withdraw their funds. The company initially... (Read More...),50.0,50.0,0.046756863594055176,84.53999999999999,58.333333333333336,0.05016028881072998,2022-08-06
