,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,The Block,October Blockchain Funding Recap,"Quick Take October conveyed a persistence of the investment downturn for the blockchain sector, and the $1.3 billion raised is the lowest month i...",50.0,50.0,1.0769248008728027,30.910000000000004,66.66666666666666,4.5035719871521,2022-11-09
1,Seeking Alpha,HIVE Blockchain: Potentially Mining At Negative Margins,"A few months ago, I wrote a cautious article on HIVE Blockchain Technologies Ltd. (HIVE), highlighting some red flags in the company's Q4/2022 ear...",21.405,42.5,0.0461578369140625,44.865,45.0,0.05741119384765625,2022-11-09
2,Decrypt,"FTX Token FTT Heads Toward Zero After Liquidity Crisis, Botched Binance Deal",Binance no longer wants to rescue FTX—and now FTT is in freefall.,18.755,50.0,0.0048100948333740234,63.660000000000004,60.0,0.2453625202178955,2022-11-09
3,crypto.news,FTX may be bankrupt as Binance pulls out,FTX may be bankrupt as Binance pulls out of the rescue deal.,22.13,50.0,1.5445798635482788,46.14,50.0,8.865684270858765,2022-11-09
4,crypto.news,Binance walks out of FTX Deal after conducting Due Diligence,"After signing a non-binding agreement to buy FTX yesterday, reports show that the Binance network has walked out of the deal. Reports show that a ...",50.0,43.75,0.06965100765228271,74.695,50.0,0.0235140323638916,2022-11-09
5,crypto.news,Binance walks out of FTX deal after conducting due diligence,"After signing a non-binding agreement to buy FTX yesterday, reports show that the Binance network has walked out of the deal. Reports show that a ...",50.0,43.75,0.06965100765228271,74.695,50.0,0.0235140323638916,2022-11-09
6,CryptoSlate,CryptoSlate Wrapped Daily: Binance retracts purchase offer for FTX; Bitcoin slumps to $15K levels as stablecoins test dollar peg,"The biggest news in the cryptoverse for November 9 includes Binance&#8217;s decision to not move forward with the potential acquisition of FTX, Bi...",50.0,50.0,0.018268823623657227,50.0,50.0,0.8093595504760742,2022-11-09
7,AMBCrypto,SushiSwap investors going long can expect this in the coming week,"Several metrics including MVRV Ratio and exchange reserves indicated a further price decline The market indicators were also not favoring SUSHI, w...",50.0,47.5,89.23026621341705,33.74,50.0,0.005030632019042969,2022-11-09
8,crypto.news,Bakkt: a web3 platform helping banks provide crypto services,Bakkt is a web 3.0 infrastructure designed with a large number of solutions to help banks deliver crypto services. The network builds on helping f...,64.8,50.0,96.64714932441711,85.48,60.71428571428571,99.59716200828552,2022-11-09
9,CryptoGlobe,New Ripple Partnership to Bring Real Estate Transactions to $XRP Ledger,"Leading fintech firm Ripple is set to bring real estate transactions to the native network of the $XRP token, the XRP Ledger, through a new partne...",50.0,58.409090909090914,99.94108378887177,50.0,52.27272727272727,99.8867392539978,2022-11-09
