,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Decrypt,"Tesla, Blockstream and Block Break Ground on All-Solar Bitcoin Mining Facility in Texas","Blockstream says the facility, which will generate 3.8 megawatts of power, will be completed by the end of 2022. (Read More...)",27.98,50.0,99.3457168340683,50.0,75.0,0.16198456287384033,2022-04-08
1,Bitcoin Magazine,Canaan Announces New ASIC Miner Along With Company Standards For Green Bitcoin Mining,"ASIC manufacturer, Canaan, announced a brand new mining machine in addition to green mining standards about energy, mining and infrastructure. (Read More...)",50.0,48.40909090909091,95.92627584934235,63.660000000000004,57.27272727272727,91.52589440345764,2022-04-08
2,BeInCrypto,Here’s Why This Galaxy Digital Exec Believes Ethereum Will Flip Bitcoin ‘At Some Point’,"Jason Urban, Co-Head of Galaxy Digital Trading, believes that Ethereum will likely flip Bitcoin going forward. The post Here’s Why This Galaxy Digital Exec Believes Ethereum Will Flip Bitcoin ‘At Some Point’ appeared first on BeInCrypto. (Read More...)",50.0,50.0,3.0282437801361084,50.0,56.25,0.22640228271484375,2022-04-08
3,crypto.news,"DeFiChain Adds New dTokens Representing MicroStrategy, Disney, Intel, and iShares MSCI China ETF","DeFiChain (DFI) has announced the addition of four new decentralized assets (dTokens), including Walt Disney Co ($dDIS), MicroStrategy Incorporated (dMSTR), iShares MSCI China ETF ($MCHI), and Intel Corporation ($dINTC), following a Ticker Voting by members of its community. (Read More...)",50.0,56.81818181818181,87.68492937088013,58.894999999999996,60.60606060606061,78.37627828121185,2022-04-08
4,CryptoBriefing,New Bitcoin Political Advocacy Groups Announced at Bitcoin 2022,(Read More...),50.0,53.40909090909091,78.47220599651337,50.0,75.0,96.50537073612213,2022-04-08
5,CryptoPotato,Kraken Shuts Down its Headquarters in San Francisco,"Kraken closes its San Francisco-based headquarter due to safety concern, said the CEO. (Read More...)",50.0,42.22222222222222,0.014129281044006348,71.075,59.375,0.23709237575531006,2022-04-08
6,Crypto Daily,A US CBDC could well be the ultimate objective rather than cryptocurrencies,"Treasury secretary Janet Yellen has recently signalled that a US CBDC might be further off than thought. As China, the world’s other major super power is fully into trials for its digital yuan, and other countries across the globe are well into their research phase, could the US fall behind in th... (Read More...)",63.660000000000004,50.0,11.325070261955261,88.915,51.36574074074074,1.6165852546691895,2022-04-08
7,CoinDesk,Canaan Unveils New Bitcoin Mining Machine as It Sees Speedier ASIC Market Growth,"The new model’s mining power and efficiency positions it in a similar area as rival Bitmain’s S19 and S19 Pro machines, but less than MicroBT’s new WhatsMiner M50S. (Read More...)",69.08999999999999,56.81818181818181,90.68026840686798,59.504999999999995,56.060606060606055,94.54264342784882,2022-04-08
8,Cryptomode,The Paradigm Shift Brought By Demon Ecosystem,"Ever since the “DeFi Summer” in 2021, the DeFi track entered a period of accelerated growth, with a large influx of capital that boosted many DeFi projects to offer traders great APY returns (primarily due to the rise in coin prices) while the diversity of DeFi protocols continued to proliferate.... (Read More...)",50.0,50.0,82.28989541530609,92.405,68.89285714285714,99.45531785488129,2022-04-08
9,Cointelegraph,Venture capital year in review 2021: Cointelegraph Research Terminal,"All the deals, trends, moves and investments in 2021 across the blockchain landscape are analyzed in the latest research paper by Cointelegraph Research. (Read More...)",50.0,50.0,99.94298815727234,50.0,75.0,99.25841093063354,2022-04-08
