,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,Bitcoin Magazine,The Performance Cycle Of Public Bitcoin Miners,"Using a data-driven approach, it is possible to achieve significant return on investment with bitcoin miners, in both the public and private sectors. (Read More...)",50.0,50.0,98.81222248077393,60.114999999999995,58.75,88.86690735816956,2022-05-25
1,CryptoPotato,Crypto Investor and Influencer Arrested for Visiting Terra Founder Do Kwon’s Apartment,"The unknown person visiting Terraform Labs' founder Do Kwon has been identified as a streamer called ""Chancers"" who lost $2.4 million in the LUNA crash. (Read More...)",26.165,50.0,0.35896599292755127,19.379999999999995,60.0,0.07406175136566162,2022-05-25
2,Bitcoin.com,Hardware Wallet D’CENT Offers Multiple Ways Which Can Help Users Bypass Crypto Exchanges,"PRESS RELEASE. D’CENT Hardware Wallet recently added a new user-focused feature named ‘Exchange’ under the platform’s ‘Discovery’ tab menu, allowing users to exchange multiple network cryptocurrency assets with only a few clicks. Furthermore, users may acquire cryptocurrencies using their credit ... (Read More...)",70.095,52.5,99.06773865222931,75.53,53.63636363636364,88.0304366350174,2022-05-25
3,Bitcoinist,Here’s Why Cardano’s Price And TVL Have Been Surging Lately,"Cardano has been on the rise recently to the surprise of many in the space. Not only has the value of the digital asset gone up but the total value locked (TVL) on the network has also been surging. This comes off the back of a disappointing downtrend that saw ADA fall to $0.5. Nevertheless, […] (Read More...)",50.0,35.0,95.43508589267731,60.114999999999995,52.5,85.41404604911804,2022-05-25
4,NewsBTC,Institutional Investors Seek Safe Haven In Crypto Products Amid Market Uncertainty,"Institutional investors have been a big part of the crypto market ever since they started investing in the market. Just like every other investors, institutional investors are not immune from the wild price fluctuations that characterizes the crypto market. This has resulted in big money looking ... (Read More...)",56.400000000000006,75.0,0.1046597957611084,57.80499999999999,54.75,0.6433963775634766,2022-05-25
5,Blockworks,US Treasury Official: Stablecoin UST’s Collapse “Wake Up Call’ For Crypto,"It was promising to see no contagion to the banking system as a result of UST’s demise, the official said The post US Treasury Official: Stablecoin UST’s Collapse “Wake Up Call’ For Crypto appeared first on Blockworks. (Read More...)",32.99999999999999,50.0,0.45611560344696045,20.029999999999998,65.83333333333333,1.269000768661499,2022-05-25
6,Bitcoin Magazine,"Bitcoin Is Venice: Bitcoin Will Make Us Think Long Term, Whether We Want To Or Not","The achievements of civilization are made through proof of work, and Bitcoin forces us to continue making progress. (Read More...)",53.86,47.5,99.79124665260315,71.075,75.0,98.57560694217682,2022-05-25
7,CryptoGlobe,"Institutional Investors Bet on Cardano ($ADA), Polkadot ($DOT) Amid Crypto Market Downturn","Institutional investors have turned to altcoins amid a wider cryptocurrency market downturn brought on by the collapse of the Terra ecosystem, with data showing investors are betting on Cardano ($ADA) and Polkadot ($DOT) specifically. According to CoinShares’ latest Digital Asset Fund Flows Weekl... (Read More...)",50.0,50.0,0.01652836799621582,41.105000000000004,66.66666666666666,0.054204463958740234,2022-05-25
8,The Block,OCC’s Hsu reiterates “careful and cautious” approach after Terra collapse,"Acting OCC Head Michael Hsu is doubling down on the bank regulator's careful approach to crypto, though he says he sees potential in crypto. (Read More...)",25.305,45.0,83.03227424621582,57.655,52.44444444444445,7.093262672424316,2022-05-25
9,Blockworks,"Shrugging Off Crypto Doubters, Central African Republic Forges Ahead","The Central African Republic wants to become the global destination for blockchain innovators The post Shrugging Off Crypto Doubters, Central African Republic Forges Ahead appeared first on Blockworks. (Read More...)",34.089999999999996,50.0,84.2335045337677,34.089999999999996,55.93749999999999,76.05106234550476,2022-05-25
