,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,BeInCrypto,Secondary Stablecoins Capitalized on Lapse of Tether (USDT) Peg,"Secondary stablecoins were able to capitalize on Tether slipping from its peg, following the collapse of TerraUSD last month. The post Secondary Stablecoins Capitalized on Lapse of Tether (USDT) Peg appeared first on BeInCrypto. (Read More...)",50.0,35.0,0.02109706401824951,25.305,53.43750000000001,0.009295344352722168,2022-06-10
1,Bitcoin.com,Blockchain Firm Edge Launches Confidential Crypto Mastercard,The San Diego-based cryptocurrency firm Edge has announced the launch of a confidential crypto Mastercard that doesn’t collect KYC data and doesn’t charge transaction fees. Edge’s website notes that there’s “no name or address associated with [the] Edge Mastercard” giving privacy advocates peace ... (Read More...),50.0,40.0,15.657195448875427,85.48,57.49999999999999,0.01684427261352539,2022-06-10
2,CryptoPotato,Japan Set to Lossen Restrictions on Tokens Listings: Report,"According to the existing policies in Japan, crypto exchanges have to wait for a months-long screening process before listing small or medium tokens. (Read More...)",50.0,50.0,0.03834366798400879,50.0,56.25,0.37898123264312744,2022-06-10
3,Bitcoinist,"Jim Cramer Says You Shouldn’t Borrow Money To Buy Bitcoin, Here’s Why","The issue of borrowing money in order to invest in cryptocurrencies such as Bitcoin has been a prevalent one in the crypto space. Mostly, there has been numerous news regarding individuals who borrowed money to purchase these cryptocurrencies and ended up in massive debt that they couldn’t immedi... (Read More...)",50.0,50.0,0.05518198013305664,31.94,60.0,0.1621633768081665,2022-06-10
4,Bitcoin.com,GensoKishi’s MV Token to Be Listed on Kraken,"PRESS RELEASE. On June 9, 2022 at 14:30 UTC, the FIAT currency pairs of MV(ERC20)/USD and MV(ERC20)/EUR will be listed on Kraken, a leading crypto exchange. Genso believes that by listing MV on Kraken, Genso will be able to increase the reach of our Metaverse to more users, and therefore stimulat... (Read More...)",50.0,50.0,91.00063741207123,67.0,75.0,1.8750399351119995,2022-06-10
5,Bitcoin Magazine,The Academic Suppression And Ignoring Of Bitcoin,Learn about bitcoin? It seems that some academic institutions don’t want you to! (Read More...),29.905000000000005,50.0,0.07368326187133789,57.555,62.5,0.6839662790298462,2022-06-10
6,crypto.news,Top Five Crypto Casinos Blazing the Trail in 2022,"The online gaming and gambling industry has seen tremendous growth since the launch of bitcoin (BTC) and blockchain technology. They have leveraged blockchain technology to offer gamblers a borderless gambling experience, frictionless deposits and withdrawals, and more exciting features. What… (Read More...)",60.114999999999995,75.0,99.87480938434601,86.32,70.41666666666666,99.80751872062683,2022-06-10
7,crypto.news,Tether Launches USDT Stablecoin on Tezos Blockchain,"Tether (USDT), the leading stablecoin with a market cap of more than $70 billion is set to launch its USDT token on the Tezos blockchain, the company announced today. Tether to Launch on Tezos Blockchain In an announcement made today,… (Read More...)",50.0,50.0,5.954459309577942,50.0,75.0,2.6684731245040894,2022-06-10
8,BeInCrypto,"ApeCoin DAO to Remain on Ethereum Despite High Fees, Scalability Worries","The ApeCoin community has approved the proposal to keep the $APE token on the Ethereum blockchain for now, despite concerns over high fees. (Read More...)",28.925,57.99999999999999,0.02193152904510498,71.075,66.5,10.452449321746826,2022-06-10
9,Decrypt,Facebook Stock Falls 6% After META Ticker Change,"Since CEO Mark Zuckerberg announced the company’s name change and shift in focus, its stock has dropped by 42%. (Read More...)",50.0,50.0,0.0020384788513183594,50.0,75.0,0.008410215377807617,2022-06-10
10,Decrypt,‘Stranger Things’ Netflix NFTs Face Fan Backlash,"While some enjoyed the Candy Digital minigame that awarded NFTs, others called the promotion “trash.” (Read More...)",65.91,50.0,1.0374873876571655,85.92,66.66666666666666,0.11802315711975098,2022-06-10
11,AMBCrypto,Ethereum [ETH] and what’s to come with the ‘Merge’s’ first testnet run underway,"Ethereum developers have successfully merged the veteran Ropsten testnet with its beacon chain. This marks one of the last steps before the ultimate penultimate mainnet transition scheduled for August. In other news, whale activity is signaling a price reversal for Ethereum investors. Coming soon... (Read More...)",50.0,62.5,92.43379533290863,74.695,59.375,0.772210955619812,2022-06-10
12,The Block,"SEC court win over Terraform and Do Kwon opens door for UST investigation, class actions",The decision is an important step in establishing the jurisdiction of US regulators and courts over the firm. (Read More...),79.295,67.5,99.56218600273132,60.114999999999995,61.66666666666667,99.9265193939209,2022-06-10
13,CryptoGlobe,"US SEC Made a ‘Big Mistake’ in Its $XRP Lawsuit Against Ripple, Legal Expert Says","The U.S. Securities and Exchange Commission (SEC) has made a “big mistake” in its lawsuit against Ripple and two of its executives over the $XRP token, according to crypto legal expert Jeremy Hogan. In a newly published video, first spotted by Daily Hodl, Hogan weighed in on the lawsuit’s recent ... (Read More...)",44.865,51.66666666666667,0.231856107711792,60.114999999999995,56.16477272727273,0.7353037595748901,2022-06-10
14,Decrypt,This NYC Gallery Lets NFT Owners Remotely Display Their Art From Anywhere,Web3 NYC Gallery’s Genesis NFTs let collectors control a display frame remotely to showcase and sell NFTs on Fifth Avenue. (Read More...),50.0,45.0,99.88371431827545,50.0,60.0,99.0295559167862,2022-06-10
