,source,title,excerpt,vader_sentiment_title,tb_sentiment_title,flair_sentiment_title,vader_sentiment_excerpt,tb_sentiment_excerpt,flair_sentiment_excerpt,date
0,AMBCrypto,"Monero sees a sharp reversal in bullish momentum, will $135 be defended?",Disclaimer: The findings of the following analysis are the sole opinions of the writer and should not be considered investment advice Momentum on ...,50.0,43.75,0.9812682867050171,50.0,50.0,1.3889133930206299,2022-12-17
1,AMBCrypto,Chiliz shrinks >16% but ETH whales have different plans for CHZ,"Chiliz put up a deplorable performance despite anticipation for a rally in the wake of a global sports event In the forthcoming days, CHZ might no...",50.0,50.0,0.1818448305130005,46.19,35.0,6.61730170249939,2022-12-17
2,Decrypt,Dutch Bitcoin Exchange Bitvavo Alleges Digital Currency Group Is Having ‘Liquidity Problems’,"DCG subsidiary Genesis still has a withdrawal freeze on its lending arm, and Grayscale’s Bitcoin fund is trading at record discounts.",50.0,50.0,0.010058283805847168,53.86,50.0,0.5216211080551147,2022-12-17
3,Cointelegraph,Sam Bankman-Fried seeks to reverse decision on contesting extradition: Report,"By consenting to extradition, Bankman-Fried would be able to appear in a United States court.",50.0,50.0,1.590535044670105,71.075,75.0,9.298789501190186,2022-12-17
4,AMBCrypto,Algorand [ALGO] investors could profit more if this resistance level flips to support,Disclaimer: The findings of the following analysis are the sole opinions of the writer and should not be considered investment advice Algorand has...,84.04,75.0,0.581049919128418,50.0,50.0,1.7350196838378906,2022-12-17
5,Cointelegraph,"SBF risks 115 years in jail, Binance’s FUD, and auditors quit crypto: Hodler’s Digest Dec. 11-17",,19.814999999999998,45.0,0.0809788703918457,50.0,50.0,0.0,2022-12-17
6,AMBCrypto,Bitcoin: Why good things may not come to all who wait especially as BTC hits…,"Updated on-chain information showed that BTC holders in the last five years had plunged into losses Still, the Bitcoin state reflected an underval...",72.02,67.5,96.54790759086609,29.905000000000005,50.0,0.13058483600616455,2022-12-17
7,BSCnews,Pi Network Announces New Hackathon for January,The Pi Community has begun to flood the Pi Chat with suggestions and proposals for the upcoming Hackathon.,50.0,56.81818181818181,0.018924474716186523,50.0,50.0,1.324540376663208,2022-12-17
8,Cointelegraph,Algorithmic stabilization is the key to effective crypto-finance,Crypto needs to move on from the LUNA crash and start trusting algorithmic stablecoins again.,73.83500000000001,65.0,99.91630613803864,50.0,50.0,10.443395376205444,2022-12-17
9,CoinGape,Donald Trump’s NFT Trading Cards Pump 350% In Value Upon Launch,"Since the introduction of the NFT Trading Cards associated with former U.S. President Donald Trump on Thursday, the value of the whole collection ...",67.0,50.0,99.28646087646484,67.0,55.00000000000001,99.94932115077972,2022-12-17
10,Cointelegraph,SEC was “asleep at the wheel” about FTX - US Rep. Sessions,The Texas Congressman urged lawmakers to examine the SEC's efforts to prevent fraud at the crypto exchange.,50.0,45.0,0.48294663429260254,21.405,45.0,7.799175381660461,2022-12-17
11,Cointelegraph,SEC was ‘asleep at the wheel’ about FTX — US Rep. Sessions,The Texas Congressman urged lawmakers to examine the SEC’s efforts to prevent fraud at the crypto exchange.,50.0,45.0,2.700173854827881,21.405,45.0,9.246054291725159,2022-12-17
12,AMBCrypto,Decentraland “LAND”s back into the limelight; will MANA reciprocate,Decentraland recently launched LAND Rentals on its marketplace LAND NFT collection has since seen a jump in floor price and market capitalization ...,50.0,50.0,99.76839423179626,56.400000000000006,50.0,99.65895414352417,2022-12-17
13,AMBCrypto,Terra LUNA Classic [LUNC] Price Prediction 2025-2030: What’s in store for LUNC holders?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,58.333333333333336,98.45100343227386,67.0,65.0,0.043210387229919434,2022-12-17
14,CoinGape,Kevin O’Leary Shows Unwavering Support For Bankman-Fried Through Latest Tweet,"Be it during a televised interview, at the U.S. Senate hearing or on the micro-blogging site Twitter, Kevin O&#8217;Leary, an investor in FTX exch...",70.095,75.0,96.31076157093048,50.0,50.0,0.22805631160736084,2022-12-17
15,CoinGape,Binance Coin Price Prediction: Will BNB Revisit The $200 Mark?,"Binance coin price prediction: On December 16th, the BNB price gave a decisive breakdown from the multi-month support of $250-260. Losing this cru...",50.0,50.0,0.018781423568725586,62.5,50.0,0.0024557113647460938,2022-12-17
16,AMBCrypto,"This Ethereum development could favor long-term investors, according to…",New report suggests that Ethereum could be affected by sell pressure due to upcoming hardfork Number of large addresses on Ethereum continued to g...,70.095,50.0,75.66792368888855,31.94,53.760822510822514,0.04538297653198242,2022-12-17
17,CoinGape,"Massive BNB Selling Amid Binance FUD, Where Is It Heading?","Binance BNB Coin News: Following the recent drop in BNB coin price, there is an increased sense of short selling in the community. The recent news...",28.610000000000003,50.0,0.03282725811004639,50.0,50.0,81.27575218677521,2022-12-17
18,AMBCrypto,Terra (LUNA) Price Prediction 2025-2030: What LUNA holders should expect in 2025?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,50.0,23.515531420707703,67.0,65.0,0.043210387229919434,2022-12-17
19,BSCnews,Weekly Article Recap: 12/12-12/16,A recap of notable news from the week.,50.0,50.0,86.3355815410614,50.0,75.0,98.1117993593216,2022-12-17
20,AMBCrypto,Dogecoin (DOGE) Price Prediction 2025-2030: Should DOGE traders go long?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,47.5,20.204544067382812,67.0,65.0,0.043210387229919434,2022-12-17
21,Protos,The Weekend Shift: Crypto chaos continues,"The most interesting reads, podcasts, charts, and opinions from the internet this weekend — curated for you by the Protos newsroom. The post The W...",21.405,50.0,86.81069314479828,72.88,75.0,89.97891545295715,2022-12-17
22,AMBCrypto,Analyzing Mazars’ role behind BNB’s unprecedented decline in its value,BNB&#8217;s price is down by 11% in the last 24 hours following Mazars Group’s decision to leave the crypto space. Mazars Group had been one of th...,67.0,55.00000000000001,17.288652062416077,47.42,47.40740740740741,1.0605335235595703,2022-12-17
23,BSCnews,BNB Token Hits Lowest Price Since June,BNB token has fallen in the face of negative press surrounding Binance.,30.910000000000004,50.0,98.29513430595398,13.245000000000001,35.0,0.022491812705993652,2022-12-17
24,CoinGape,XRP Lawsuit: Will SEC File For Reconsideration Of Summary Judgement?,XRP Lawsuit News: The ruling in the U.S. Securities and Exchange Commission vs Ripple lawsuit is awaited and is witnessing different kinds of spec...,38.685,45.0,0.09970963001251221,41.105000000000004,50.0,96.4209794998169,2022-12-17
25,AMBCrypto,Stellar (XLM) Price Prediction 2025-30: Shall XLM holders cut losses now?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,20.705000000000002,62.5,91.96299314498901,67.0,65.0,0.043210387229919434,2022-12-17
26,AMBCrypto,Shiba Inu Coin (SHIB) Price Prediction 2025-2030: SHIB traders needn’t worry because…,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,27.98,50.0,99.92841482162476,67.0,65.0,0.043210387229919434,2022-12-17
27,BSCnews,How Uniswap Could Dominate PancakeSwap on BNB Chain,"A Uniswap Governance Forum member points to the DEX's takeover of activity on Polygon, saying that PancakeSwap's Uniswap v2 pools are less efficient.",43.6,50.0,1.7713874578475952,68.13,41.66666666666667,0.297275185585022,2022-12-17
28,NewsBTC,The Bulls Could Be Back For Solana If It Remains Above This Level,"Solana price has displayed a completely bearish price thesis on the one-day chart. In that same timeframe, the coin declined by close to 9%. The d...",50.0,50.0,1.1581182479858398,50.0,52.5,0.0023603439331054688,2022-12-17
29,Cointelegraph,How to add unlockable content to your NFT collection,"In this article, we describe what unlockable content is, how it works, and how to add it to your NFT collection correctly. ...",50.0,50.0,99.91654455661774,50.0,50.0,99.93925988674164,2022-12-17
30,Seeking Alpha,Almost 40% of cryptos listed on CoinGecko in 2021 are now 'dead coins',"More than 8K cryptocurrencies were listed on pricing site CoinGecko during the 2021 bull market, though over 3.3K of them, or nearly 40%, have sin...",17.570000000000004,40.0,0.0018715858459472656,50.0,65.0,0.008535385131835938,2022-12-17
31,CoinGape,How Much Of Sam Bankman-Fried’s Donations Are U.S. Politicians Giving Up?,"According to a report, three Democratic political groups to which FTX founder Sam Bankman-Fried (SBF) donated money would attempt to have their mo...",67.0,60.0,3.370136022567749,50.0,50.0,0.0106126070022583,2022-12-17
32,AMBCrypto,Polkadot (DOT) Price Prediction 2025-2030: Is DOT a long-term bet?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,50.0,0.1250535249710083,67.0,65.0,0.043210387229919434,2022-12-17
33,Decrypt,"This Week in Coins: Bitcoin and Ethereum Fall With Stocks, Dogecoin Dives 20%","Crypto’s top coins spiked earlier this week, then plummeted off interest rate updates from the Fed. DOGE got hit the hardest.",50.0,50.0,0.0035762786865234375,79.295,62.5,0.021091103553771973,2022-12-17
34,Cointelegraph,Central Banks to set standards on banks’ crypto exposure - BIS,"The new standard limits crypto reserves among banks to 2% by 2025, and goes into effect on January 1, 2025.",50.0,50.0,87.07127869129181,50.0,53.40909090909091,10.45261025428772,2022-12-17
35,Cointelegraph,Central Banks to set standards on banks’ crypto exposure: BIS,"The new standard limits crypto reserves among banks to 2% by 2025, and goes into effect on January 1, 2025.",50.0,50.0,82.88291394710541,50.0,53.40909090909091,10.45261025428772,2022-12-17
36,CryptoSlate,"Bitcoin deep dive: 15M BTC in self-custody as Binance withdrawals peak, derivatives switch to ‘risk-off’","The post Bitcoin deep dive: 15M BTC in self-custody as Binance withdrawals peak, derivatives switch to &#8216;risk-off&#8217; appeared first on Cr...",50.0,50.0,0.9701728820800781,50.0,56.25,17.40076243877411,2022-12-17
37,Crypto Daily™,Solana Protocol Raydium Hacked for Over $2 Million,"Solana&rsquo;s woes continue as the Raydium protocol, an automated market maker (AMM) on the Solana (SOL) network was hacked on December 16. Rayd...",29.905000000000005,50.0,0.00152587890625,15.960000000000003,50.0,0.0004649162292480469,2022-12-17
38,Crypto Daily™,Bitcoin Price Analysis: 16530 Given - 18 December 2022,BTC/USD Bears Are Growling:&nbsp; Sally Ho&rsquo;s Technical Analysis &ndash; 18 December 2022 Bitcoin (BTC/USD) continued to experience downward ...,50.0,50.0,12.579497694969177,50.0,50.0,0.0003457069396972656,2022-12-17
39,AMBCrypto,SafeMoon (SFM) Price Prediction 2025-2030: Going short on SFM is the best decision?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,81.845,75.0,10.212033987045288,67.0,65.0,0.043210387229919434,2022-12-17
40,CoinGape,"Bitcoin, Ethereum Price Prediction- Here’s Why Market Leaders May Witness Deeper Correction","Bitcoin, Ethereum price prediction: the crypto market experiencing a sudden sell-off threatens to offset the last recovery cycle in Bitcoin and Et...",50.0,50.0,0.07967650890350342,30.910000000000004,50.0,0.5493700504302979,2022-12-17
41,AMBCrypto,Ethereum Classic: Long-term investors can uncover opportunities at this level,ETC was in a mild rally. It could break below its current support of $15.95. Ethereum Classic [ETC] attempted a rally but faced massive opposition...,69.08999999999999,58.333333333333336,99.98473525047302,60.72,56.25,0.09421706199645996,2022-12-17
42,CoinGape,DCG Bankruptcy Imminent? Here’s Proof Of Asset Transactions,"DCG Bankruptcy News: With the Digital Currency Group (DCG) experiencing huge liquidation in the last 24 hours, speculation is rife about the stabi...",68.06,50.0,0.37630796432495117,65.91,56.666666666666664,0.5609571933746338,2022-12-17
43,NewsBTC,Litecoin Hits Short-Term Low As Price Breaks Below Parallel Channel,"The Litecoin price has tanked further over the last 24 hours. On their respective charts, the prices of major altcoins reflect the price action of...",36.34,50.0,0.39201080799102783,71.075,51.625,0.0193864107131958,2022-12-17
44,NewsBTC,Solana: Outshined But Not Lifeless As Dev Activity Sees Continued Acceleration,Solana was scrutinized extensively after speculations appeared connecting it to the bankrupt FTX. The network&#8217;s perception of FTX was drasti...,50.0,50.0,96.26209735870361,22.13,50.0,0.03199875354766846,2022-12-17
45,NewsBTC,Solana: Outshined But Not Lifeless As Network Activity Accelerates,Solana was scrutinized extensively after speculations appeared connecting it to the bankrupt FTX. The network&#8217;s perception of FTX was drasti...,50.0,50.0,99.73445534706116,22.13,50.0,0.03199875354766846,2022-12-17
46,AMBCrypto,Solana (SOL) Price Prediction 2025-30: Will SOL go down to $5?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,42.22222222222222,0.05853474140167236,67.0,65.0,0.043210387229919434,2022-12-17
47,Crypto Daily™,BIS Now Allows Banks to Hold 2% of Reserves in Crypto,A new policy by the Bank for International Settlements (BIS) will permit banks to hold 2% of their reserves in cryptocurrencies. The BIS recently...,50.0,50.0,20.659148693084717,50.0,52.27272727272727,0.023686885833740234,2022-12-17
48,AMBCrypto,Binance Coin (BNB) Price Prediction 2025-2030: BNB’s bottom is far ahead of us,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,50.0,55.00000000000001,14.430919289588928,67.0,65.0,0.043210387229919434,2022-12-17
49,CoinGape,Shiba Inu Coin News: SHIB Burn Rate Skyrockets Over 250% In Past 24 Hours,"According to latest news surrounding the Shiba Inu Coin (SHIB), the amount of SHIB burned in the past 1 hour has led to a massive decline in the t...",50.0,37.5,0.010326504707336426,50.0,54.166666666666664,0.0018835067749023438,2022-12-17
50,NewsBTC,Uniswap Stuck In The Ground As UNI Copes With Falling Network Activity,"According to Santiment, the decentralized exchange Uniswap has not experienced any kind of recovery. Santiment recently tweeted that Uniswap is on...",30.910000000000004,50.0,0.003540515899658203,50.0,53.333333333333336,0.0007927417755126953,2022-12-17
51,AMBCrypto,Ripple (XRP) Price Prediction 2025-2030: What’s the odd of XRP winning the bear race?,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,63.660000000000004,58.333333333333336,5.311524868011475,67.0,65.0,0.043210387229919434,2022-12-17
52,NewsBTC,Shiba Inu (SHIB) Price Continues To Decline – What’s Causing The Drop?,"The past few days have seen a decline in the price of crypto assets such as Shiba Inu (SHIB), with inflation and other macroeconomic factors in pl...",36.34,50.0,0.03414750099182129,58.894999999999996,42.8125,0.020584464073181152,2022-12-17
53,AMBCrypto,VeChain (VET) Price Prediction 2025-2030: VET holders will be profitable if…,Disclaimer: The datasets shared in the following article have been compiled from a set of online resources and do not reflect AMBCrypto’s own rese...,72.02,50.0,92.29286015033722,67.0,65.0,0.043210387229919434,2022-12-17
54,Bitcoinist,Amicus Curiae In Ripple Vs. SEC Case Files New Motion,"The court battle between Ripple and the U.S. Securities and Exchange Commission rages on. In December 2020, the SEC sued Ripple and its current an...",50.0,50.90909090909091,99.75155591964722,22.884999999999998,47.5,17.854321002960205,2022-12-17
55,BSCnews,Best VPN Provider 2022/2023: PrivadoVPN Review,"Excellent Free VPN, Supports Android, iOS, Windows, macOS and more: We tried out PrivadoVPN and here’s what you should know.",81.845,100.0,99.9601811170578,92.955,81.66666666666667,99.38645958900452,2022-12-17
56,AMBCrypto,"As ETH is about to fall beneath support zone, here is what traders can expect",Disclaimer: The findings of the following analysis are the sole opinions of the writer and should not be considered investment advice The market s...,70.095,50.0,93.22996139526367,50.0,50.0,2.010372281074524,2022-12-17
57,CoinGape,"Shiba Inu News: SHIB Price Tanks 5%, Here’s Why More Selloff Coming Soon","Shiba Inu (SHIB) price today fell to $0.00000805, the lowest price recorded since June. The FUD in the crypto market and Shiba Inu whales continuo...",50.0,75.0,0.04420578479766846,16.835,50.0,0.0030875205993652344,2022-12-17
